"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","HUERFANO","055","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-2,393","14.8"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","LAS ANIMAS","071","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","3,285,000","33.5"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","LAS ANIMAS","071","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","5,456","36.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","OTERO","089","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","28,942,000","20.0"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","OTERO","089","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","53,497","23.5"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PROWERS","099","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","62,491,000","8.7"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PROWERS","099","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","113,004","5.4"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PUEBLO","101","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","4,721,000","55.3"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PUEBLO","101","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","5,281","28.7"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","ARCHULETA","007","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","4,815,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","ARCHULETA","007","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","12,944","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DELTA","029","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","3,559,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DELTA","029","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","2,847","70.1"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DOLORES","033","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","2,252,000","52.5"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DOLORES","033","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","7,959","48.2"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","GARFIELD","045","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-4,758,000","65.2"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","GARFIELD","045","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-7,612","15.1"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","HINSDALE","053","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-26,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","HINSDALE","053","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-1,016","76.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","LA PLATA","067","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-6,596,000","22.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","LA PLATA","067","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-5,868","5.4"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MESA","077","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","3,093,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MESA","077","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","1,366","(H)"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTEZUMA","083","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","7,731,000","49.7"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTEZUMA","083","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","6,794","30.1"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTROSE","085","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","12,769,000","23.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTROSE","085","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","11,320","26.6"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","OURAY","091","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-1,998,000","24.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","OURAY","091","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-18,502","4.9"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","SAN MIGUEL","113","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","515,000","58.8"
"CENSUS","2012","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","SAN MIGUEL","113","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","3,814","63.6"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","8,895,000","23.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","10,860","24.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","7,684,000","16.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","15,586","16.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","90,000,000","11.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","71,146","13.5"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","37,324,000","9.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","41,796","7.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","14,509,000","9.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","67,801","9.5"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","20,804,000","56.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","47,715","59.1"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","8,426,000","5.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","117,034","15.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","7,117,000","27.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","26,165","21.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","27,392,000","19.6"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","32,844","21.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","31,246,000","28.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","51,989","11.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","49,993,000","10.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","64,424","9.9"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","6,127,000","80.2"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","17,506","63.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","23,388,000","8.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","49,552","10.3"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","8,434,000","30.9"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","16,768","30.1"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","34,499,000","14.9"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","112,009","12.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","2,561,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","8,800","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","7,897,000","20.3"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","28,821","22.5"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-268,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-390","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","4,830,000","35.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","13,055","38.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-559,000","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-2,185","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","32,400,000","18.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","44,322","17.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","1,576,000","55.9"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","1,913","64.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","28,285,000","10.5"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","26,861","13.3"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","26,361,000","6.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","122,041","9.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","23,096,000","7.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","53,712","9.0"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","-270,000","19.2"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","-7,513","7.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","9,917,000","30.2"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","53,315","25.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","4,917,000","20.3"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","43,135","15.7"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","158,052,000","5.5"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","236,604","7.9"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","178,804,000","5.5"
