"","Group.1","Longitude","Latitude","ObjId","Distance","Swath","Yield","MarkID","YldMassWet","Moisture","Heading","LonM","LatM","Product","DateTime","Seconds","Outlier","PassNum","Pass","YieldOrdered","YieldChecked","YieldDisordered","YieldWhiteNoise"
"3384","10/12/2015 6:40:48 PM",-97.59316754,44.09787061,19800.5,6.85,5,192.65,235.5,10861,15.57,179.86,25.5666807124221,155.708477607574,"A",2015-10-12 18:40:48,6936,FALSE,19,"19",190.02,164.733504140982,168.93,181.33
"3385","10/12/2015 6:40:49 PM",-97.59316753,44.097853425,19806.5,6.259,5,210.02,235.5,11840,15.57,179.92,25.5677846999403,153.808006828147,"A",2015-10-12 18:40:49,6937,FALSE,19,"19",189.58,193.992100401436,189.58,161.91
"3386","10/12/2015 6:40:50 PM",-97.59316722,44.0978353516667,19812.5,6.587,5,183.78,235.5,10361,15.57,179.7,25.6020082933917,151.809296214994,"A",2015-10-12 18:40:50,6938,FALSE,19,"19",189.31,164.733504140982,189.31,163.65
"3387","10/12/2015 6:40:51 PM",-97.59316699,44.097817125,19818.5,6.653,5,183.85,235.5,10364,15.57,179.65,25.6273999924505,149.793628632326,"A",2015-10-12 18:40:51,6939,FALSE,19,"19",188.96,193.992100401436,188.96,193.02
"3388","10/12/2015 6:40:52 PM",-97.593167145,44.097799005,19824.5,6.62,5,181.41,235.5,10227,15.57,179.99,25.6102881957248,147.789757202358,"A",2015-10-12 18:40:52,6940,FALSE,19,"19",188.7,164.733504140982,188.7,204.53
"3389","10/12/2015 6:40:53 PM",-97.593167,44.0977808666667,19830.5,6.62,5,187.42,235.5,10566,15.57,179.83,25.6262960054553,145.783858308619,"A",2015-10-12 18:40:53,6941,FALSE,19,"19",188.34,193.992100401436,171.19,179.41
"3390","10/12/2015 6:40:54 PM",-97.59316698,44.097762875,19836.5,6.554,5,180.02,235.5,10149,15.57,179.92,25.6285039794457,143.794179124924,"A",2015-10-12 18:40:54,6942,FALSE,19,"19",187.69,164.733504140982,187.69,183.93
"3391","10/12/2015 6:40:55 PM",-97.5931671,44.09774484,19842.5,6.587,5,172.49,235.5,9724.1,15.57,179.88,25.6152561368109,141.799707753954,"A",2015-10-12 18:40:55,6943,FALSE,19,"19",187.39,193.992100401436,172.1,170.86
"3392","10/12/2015 6:40:56 PM",-97.59316687,44.0977263216667,19848.5,6.751,5,158.46,235.5,8947.3,15.7,179.56,25.6406478356082,139.751785066488,"A",2015-10-12 18:40:56,6944,FALSE,19,"19",187.11,164.733504140982,172.54,161.42
"3393","10/12/2015 6:40:57 PM",-97.59316678,44.0977075866667,19854.5,6.817,5,169.33,235.5,9560.8,15.7,179.64,25.6505837177804,137.679901443951,"A",2015-10-12 18:40:57,6945,FALSE,19,"19",186.67,193.992100401436,186.67,182.1
"3394","10/12/2015 6:40:58 PM",-97.5931667166667,44.0976888566667,19860.5,6.817,5,174.15,235.5,9833.2,15.7,179.63,25.6575756348936,135.608570766115,"A",2015-10-12 18:40:58,6946,FALSE,19,"19",186.24,164.733504140982,186.24,169.75
"3395","10/12/2015 6:40:59 PM",-97.59316657,44.09766998,19866.5,6.882,5,195.23,235.5,11023,15.7,179.66,25.673767442326,133.521020378365,"A",2015-10-12 18:40:59,6947,FALSE,19,"19",185.93,193.992100401436,173.98,177.35
"3396","10/12/2015 6:41:00 PM",-97.5931663483333,44.0976507033333,19872.5,7.014,5,183.01,235.5,10333,15.7,179.53,25.6982391523529,131.389234418085,"A",2015-10-12 18:41:00,6948,FALSE,19,"19",185.54,164.733504140982,174.36,177.45
"3397","10/12/2015 6:41:01 PM",-97.593165845,44.0976306683333,19878.5,7.309,5,188.03,235.5,10616,15.7,179.16,25.7538064928089,129.173585185253,"A",2015-10-12 18:41:01,6949,FALSE,19,"19",184.99,193.992100401436,174.86,152.51
"3398","10/12/2015 6:41:02 PM",-97.59316573,44.09760943,19884.5,7.735,5,166.23,235.5,9385.5,15.7,179.57,25.7665023420769,126.824860605425,"A",2015-10-12 18:41:02,6950,FALSE,19,"19",184.5,164.733504140982,175.28,190.51
"3399","10/12/2015 6:41:03 PM",-97.59316564,44.0975879066667,19890.5,7.834,5,184.04,235.5,10391,15.7,179.85,25.7764382242491,124.444618180269,"A",2015-10-12 18:41:03,6951,FALSE,19,"19",184.09,193.992100401436,184.09,213.26
"3400","10/12/2015 6:41:04 PM",-97.5931657266667,44.09756642,19896.5,7.834,5,166.31,235.5,9390.2,15.7,179.94,25.7668703380034,122.068430682526,"A",2015-10-12 18:41:04,6952,FALSE,19,"19",183.72,164.733504140982,183.72,164.59
"3401","10/12/2015 6:41:05 PM",-97.5931654183333,44.0975450533333,19902.5,7.801,5,165.7,235.5,9355.8,15.7,179.49,25.800909934276,119.705513856556,"A",2015-10-12 18:41:05,6953,FALSE,19,"19",183.39,193.992100401436,183.39,182.13
"3402","10/12/2015 6:41:06 PM",-97.59316532,44.0975238016667,19908.5,7.735,5,174.14,235.5,9832.4,15.7,179.6,25.8117658052186,117.355314757656,"A",2015-10-12 18:41:06,6954,FALSE,19,"19",182.97,164.733504140982,177.16,193.01
"3403","10/12/2015 6:41:07 PM",-97.593164845,44.0975026966667,19914.5,7.703,5,173.04,235.5,9770.4,15.7,179.35,25.8642051829139,115.021335368671,"A",2015-10-12 18:41:07,6955,FALSE,19,"19",182.54,193.992100401436,177.68,170.6
"3404","10/12/2015 6:41:08 PM",-97.5931646133333,44.0974816016667,19920.5,7.703,5,178.19,235.5,10061,15.7,179.64,25.889780879936,112.688461868826,"A",2015-10-12 18:41:08,6956,FALSE,19,"19",182.19,164.733504140982,178.17,177.03
"3405","10/12/2015 6:41:09 PM",-97.593164535,44.0974604816667,19926.5,7.703,5,167.96,235.5,9483.6,15.7,179.81,25.8984287774112,110.352823645869,"A",2015-10-12 18:41:09,6957,FALSE,19,"19",181.85,193.992100401436,178.52,158.95
"3406","10/12/2015 6:41:10 PM",-97.59316442,44.0974393316667,19932.5,7.703,5,170.76,235.5,9641.6,15.7,179.85,25.9111246266791,108.013867754839,"A",2015-10-12 18:41:10,6958,FALSE,19,"19",181.49,164.733504140982,181.49,172.22
"3407","10/12/2015 6:41:11 PM",-97.593164185,44.097418125,19938.5,7.735,5,175.95,235.5,9919.3,15.57,179.9,25.9370683188433,105.668645157985,"A",2015-10-12 18:41:11,6959,FALSE,19,"19",181.12,193.992100401436,179.26,171.54
"3408","10/12/2015 6:41:12 PM",-97.5931642333333,44.0973965733333,19944.5,7.867,5,176.12,235.5,9928.8,15.57,180.12,25.9317323823536,103.285269379394,"A",2015-10-12 18:41:12,6960,FALSE,19,"19",180.64,164.733504140982,179.57,198.02
"3409","10/12/2015 6:41:13 PM",-97.5931641516667,44.09737495,19950.5,7.867,5,174.24,235.5,9823,15.57,179.96,25.9407482752324,100.8939680614,"A",2015-10-12 18:41:13,6961,FALSE,19,"19",180.12,193.992100401436,180.07,184.83
"3410","10/12/2015 6:41:14 PM",-97.59316422,44.09735322,19956.5,7.932,5,177.45,235.5,10004,15.57,180.19,25.9332043647524,98.4908705905753,"A",2015-10-12 18:41:14,6962,FALSE,19,"19",179.82,164.733504140982,179.82,173
"3411","10/12/2015 6:41:15 PM",-97.593164135,44.0973314,19962.5,7.965,5,168.38,235.5,9492.7,15.57,179.94,25.9425882535577,96.0778201156594,"A",2015-10-12 18:41:15,6963,FALSE,19,"19",179.41,193.992100401436,180.86,166.21
"3412","10/12/2015 6:41:16 PM",-97.5931640133333,44.09730952,19968.5,7.965,5,176.22,235.5,9934.7,15.57,179.92,25.9560200941558,93.6581343051195,"A",2015-10-12 18:41:16,6964,FALSE,19,"19",179.05,164.733504140982,181.43,183.2
"3413","10/12/2015 6:41:17 PM",-97.59316378,44.097287535,19974.5,8.031,5,168.56,235.5,9502.8,15.57,179.73,25.9817797883567,91.2268366571719,"A",2015-10-12 18:41:17,6965,FALSE,19,"19",178.58,193.992100401436,181.77,169.58
"3414","10/12/2015 6:41:18 PM",-97.59316366,44.0972656483333,19980.5,7.965,5,158.83,235.5,8954.1,15.57,179.89,25.995027631776,88.806413586638,"A",2015-10-12 18:41:18,6966,FALSE,19,"19",178.2,164.733504140982,182.13,164.99
"3415","10/12/2015 6:41:19 PM",-97.593163455,44.0972443633333,19986.5,7.768,5,166.36,235.5,9378.8,15.57,179.78,26.0176593632161,86.452528189995,"A",2015-10-12 18:41:19,6967,FALSE,19,"19",177.87,193.992100401436,182.47,203.74
"3416","10/12/2015 6:41:20 PM",-97.59316331,44.09722352,19992.5,7.604,5,168.68,235.5,9509.6,15.57,179.77,26.0336671729466,84.1474862379955,"A",2015-10-12 18:41:20,6968,FALSE,19,"19",177.31,164.733504140982,182.78,170.52
"3417","10/12/2015 6:41:21 PM",-97.593163065,44.097202845,19998.5,7.539,5,150.87,235.5,8505.3,15.57,179.68,26.0607148523675,81.861060089221,"A",2015-10-12 18:41:21,6969,FALSE,19,"19",176.94,193.992100401436,176.94,172.23
"3418","10/12/2015 6:41:22 PM",-97.5931625216667,44.09718245,20004.5,7.44,5,159.66,235.5,9000.7,15.57,179.42,26.1206981408043,79.605598841335,"A",2015-10-12 18:41:22,6970,FALSE,19,"19",176.44,164.733504140982,183.68,185.96
"3419","10/12/2015 6:41:23 PM",-97.593161995,44.097162565,20010.5,7.243,5,153.88,235.5,8675.2,15.57,179.12,26.1788414506543,77.4065379479559,"A",2015-10-12 18:41:23,6971,FALSE,19,"19",176.1,193.992100401436,176.1,182.4
"3420","10/12/2015 6:41:24 PM",-97.5931617,44.097142815,20016.5,7.211,5,170.18,235.5,9593.7,15.57,179.41,26.2114090642666,75.2224065604512,"A",2015-10-12 18:41:24,6972,FALSE,19,"19",175.69,164.733504140982,184.27,193.88
"3421","10/12/2015 6:41:25 PM",-97.5931618666667,44.0971232183333,20022.5,7.145,5,169.12,235.5,9534,15.57,180.17,26.1930092828439,73.0552321424619,"A",2015-10-12 18:41:25,6973,FALSE,19,"19",175.15,193.992100401436,175.15,190.12
"3422","10/12/2015 6:41:26 PM",-97.59316186,44.0971035983333,20028.5,7.145,5,181.86,235.5,10233,15.41,180.25,26.193745274174,70.8854773159999,"A",2015-10-12 18:41:26,6974,FALSE,19,"19",174.67,164.733504140982,185.31,205.77
"3423","10/12/2015 6:41:27 PM",-97.593161595,44.097084005,20034.5,7.145,5,159.32,235.5,8965,15.41,179.8,26.2230009273238,68.7186715275493,"A",2015-10-12 18:41:27,6975,FALSE,19,"19",174.25,193.992100401436,174.25,167.96
"3424","10/12/2015 6:41:28 PM",-97.5931612816667,44.097064555,20040.5,7.079,5,186.6,235.5,10500,15.41,179.54,26.2575925172247,66.5677168194744,"A",2015-10-12 18:41:28,6976,FALSE,19,"19",173.79,164.733504140982,173.79,158.39
"3425","10/12/2015 6:41:29 PM",-97.593161235,44.09704508,20046.5,7.112,5,170.54,235.5,9596,15.41,179.64,26.2627444557511,64.4139973878955,"A",2015-10-12 18:41:29,6977,FALSE,19,"19",173.2,193.992100401436,173.2,174.86
"3426","10/12/2015 6:41:30 PM",-97.59316123,44.09702574,20052.5,7.046,5,173.34,235.5,9753.5,15.41,179.88,26.2632964491179,62.27520746206,"A",2015-10-12 18:41:30,6978,FALSE,19,"19",172.73,164.733504140982,186.92,193.77
"3427","10/12/2015 6:41:31 PM",-97.593161375,44.09700632,20058.5,7.079,5,176.55,235.5,9934.4,15.41,180.18,26.2472886388645,60.1275704217972,"A",2015-10-12 18:41:31,6979,FALSE,19,"19",172.4,193.992100401436,187.27,179.02
"3428","10/12/2015 6:41:32 PM",-97.593161465,44.0969868033333,20064.5,7.112,5,170.62,235.5,9600.5,15.41,180.19,26.2373527566923,57.9692431182353,"A",2015-10-12 18:41:32,6980,FALSE,19,"19",171.77,164.733504140982,171.77,191.06
"3429","10/12/2015 6:41:33 PM",-97.59316129,44.09696751,20070.5,7.046,5,180.28,235.5,10144,15.41,179.88,26.2566725274083,55.8356140092146,"A",2015-10-12 18:41:33,6981,FALSE,19,"19",171.47,193.992100401436,188.06,181.7
"3430","10/12/2015 6:41:34 PM",-97.593161195,44.0969480466667,20076.5,7.079,5,165.38,235.5,9305.8,15.41,179.8,26.2671604034703,53.6831847818066,"A",2015-10-12 18:41:34,6982,FALSE,19,"19",170.71,164.733504140982,170.71,164.5
"3431","10/12/2015 6:41:35 PM",-97.59316132,44.09692815,20082.5,7.243,5,167.92,235.5,9448.6,15.41,180.03,26.2533605669457,51.4828336843875,"A",2015-10-12 18:41:35,6983,FALSE,19,"19",170.48,193.992100401436,170.48,184.24
"3432","10/12/2015 6:41:36 PM",-97.59316111,44.0969082366667,20088.5,7.276,5,163.1,235.5,9177.3,15.41,179.72,26.2765442917527,49.2806394380966,"A",2015-10-12 18:41:36,6984,FALSE,19,"19",170.05,164.733504140982,189.27,186.9
"3433","10/12/2015 6:41:37 PM",-97.593161075,44.096888485,20094.5,7.211,5,174.92,235.5,9842.4,15.41,179.96,26.2804082463666,47.0963237358226,"A",2015-10-12 18:41:37,6985,FALSE,19,"19",169.37,193.992100401436,169.37,159.59
"3434","10/12/2015 6:41:38 PM",-97.5931610933333,44.0968686516667,20100.5,7.243,5,182.45,235.5,10266,15.41,179.95,26.278384270078,44.9029766042211,"A",2015-10-12 18:41:38,6986,FALSE,19,"19",168.84,164.733504140982,168.84,186.23
"3435","10/12/2015 6:41:39 PM",-97.5931609983333,44.09684885,20106.5,7.211,5,182.49,235.5,10269,15.41,180.03,26.2888721456171,42.7131314552008,"A",2015-10-12 18:41:39,6987,FALSE,19,"19",168.26,193.992100401436,168.26,191.18
"3436","10/12/2015 6:41:40 PM",-97.5931607116667,44.09682885,20112.5,7.276,5,185.93,235.5,10462,15.41,179.63,26.320519770459,40.5013528348815,"A",2015-10-12 18:41:40,6988,FALSE,19,"19",167.81,164.733504140982,167.81,200.38
"3437","10/12/2015 6:41:41 PM",-97.593160545,44.0968085966667,20118.5,7.375,5,188.88,235.5,10704,16.01,179.66,26.3389195518817,38.2615583520781,"A",2015-10-12 18:41:41,6989,FALSE,19,"19",167.44,193.992100401436,191.69,194.74
"3438","10/12/2015 6:41:42 PM",-97.5931605,44.09678795,20124.5,7.539,5,174.58,235.5,9893.8,16.01,179.77,26.3438874927063,35.9782655563463,"A",2015-10-12 18:41:42,6990,FALSE,19,"19",166.36,164.733504140982,166.36,169.52
"3439","10/12/2015 6:41:43 PM",-97.5931600416667,44.0967673966667,20130.5,7.506,5,166.54,235.5,9438.1,16.01,179.38,26.3944868925992,33.705294394375,"A",2015-10-12 18:41:43,6991,FALSE,19,"19",165.83,193.992100401436,192.92,164.89
"3440","10/12/2015 6:41:44 PM",-97.593159665,44.0967465266667,20136.5,7.604,5,171.22,235.5,9703.2,16.01,179.35,26.4360703993518,31.397303404102,"A",2015-10-12 18:41:44,6992,FALSE,19,"19",165.01,164.733504140982,193.71,155.17
"3441","10/12/2015 6:41:45 PM",-97.5931593716667,44.0967255133333,20142.5,7.67,5,166.81,235.5,9453.3,16.01,179.33,26.4684540152624,29.0734613337152,"A",2015-10-12 18:41:45,6993,FALSE,19,"19",164.28,193.992100401436,194.26,186.92
"3442","10/12/2015 6:41:46 PM",-97.5931589616667,44.0967043466667,20148.5,7.703,5,155.39,235.5,8806.2,16.01,179.39,26.5137174781426,26.732662293813,"A",2015-10-12 18:41:46,6994,FALSE,19,"19",163.3,164.733504140982,163.3,151.06
"3443","10/12/2015 6:41:47 PM",-97.5931588516667,44.0966831733333,20154.5,7.703,5,170.5,235.5,9662.4,16.01,179.84,26.5258613343052,24.3911259945715,"A",2015-10-12 18:41:47,6995,FALSE,19,"19",162.61,193.992100401436,195.63,191.83
"3444","10/12/2015 6:41:48 PM",-97.5931590616667,44.0966620266667,20160.5,7.703,5,168.45,235.5,9546,16.01,180.33,26.5026776092367,22.0525387334725,"A",2015-10-12 18:41:48,6996,FALSE,19,"19",161.44,164.733504140982,196.51,185.15
"3445","10/12/2015 6:41:49 PM",-97.593159255,44.0966409733333,20166.5,7.67,5,178.52,235.5,10117,16.01,180.58,26.4813338624936,19.7242731057411,"A",2015-10-12 18:41:49,6997,FALSE,19,"19",160.09,193.992100401436,160.09,181.29
"3446","10/12/2015 6:41:50 PM",-97.593159475,44.09661987,20172.5,7.703,5,171.89,235.5,9741.3,16.01,180.53,26.4570461506914,17.3904780316563,"A",2015-10-12 18:41:50,6998,FALSE,19,"19",158.95,164.733504140982,158.95,187.31
"3447","10/12/2015 6:41:51 PM",-97.59315935,44.0965985816667,20178.5,7.768,5,179.31,235.5,10162,16.01,180.16,26.470845987216,15.0362240052128,"A",2015-10-12 18:41:51,6999,FALSE,19,"19",157.05,193.992100401436,157.05,179.26
"3448","10/12/2015 6:41:52 PM",-97.593159315,44.09657724,20184.5,7.768,5,170.51,235.5,9663.2,16.01,180.13,26.4747099410454,12.6760719023535,"A",2015-10-12 18:41:52,7000,FALSE,19,"19",155.79,164.733504140982,200.75,196.57
"3449","10/12/2015 6:41:53 PM",-97.593159125,44.0965558733333,20190.5,7.801,5,192.1,235.5,10886,16.01,179.77,26.495685692385,10.3131550766448,"A",2015-10-12 18:41:53,7001,FALSE,19,"19",154.35,193.992100401436,201.97,176.69
"3450","10/12/2015 6:41:54 PM",-97.59315918,44.0965341583333,20196.5,7.932,5,171.19,235.5,9701.4,16.01,180.02,26.4896137643037,7.91171643952936,"A",2015-10-12 18:41:54,7002,FALSE,19,"19",152.83,164.733504140982,152.83,185.67
"3451","10/12/2015 6:41:55 PM",-97.59315911,44.0965124733333,20202.5,7.9,5,191.92,235.5,10876,16.01,180.09,26.497341672747,5.51359547022592,"A",2015-10-12 18:41:55,7003,FALSE,19,"19",149.71,193.992100401436,206.51,168.27
"3452","10/12/2015 6:41:56 PM",-97.593158765,44.0964911233333,20208.5,7.768,5,180.46,235.5,10112,15.06,179.68,26.5354292210738,3.15252179338904,"A",2015-10-12 18:41:56,7004,FALSE,19,"19",143.81,164.733504140982,211.65,185.87
"3453","10/12/2015 6:41:57 PM",-97.59315816,44.0964700933333,20214.5,7.67,5,179.42,235.5,10054,15.06,179.48,26.602220428922,0.826836574130482,"A",2015-10-12 18:41:57,7005,FALSE,19,"19",132.52,193.992100401436,223,168.96
"3520","10/12/2015 6:43:41 PM",-97.593272265,44.096475635,20616.5,7.211,5,192.29,235.5,10779,15.09,359.7,14.0051778625245,1.4396835669861,"A",2015-10-12 18:43:41,7109,FALSE,20,"20",139.22,164.733504140982,139.22,183.07
"3521","10/12/2015 6:43:42 PM",-97.59327247,44.0964959383333,20622.5,7.407,5,189.96,235.5,10648,15.09,359.83,13.9825461310843,3.68500749627383,"A",2015-10-12 18:43:42,7110,FALSE,20,"20",146.02,193.992100401436,146.02,161.8
"3522","10/12/2015 6:43:43 PM",-97.59327259,44.096516145,20628.5,7.375,5,190.8,235.5,10696,15.09,359.84,13.9692982876651,5.91964116226248,"A",2015-10-12 18:43:43,7111,FALSE,20,"20",150.77,164.733504140982,205.96,166.23
"3523","10/12/2015 6:43:44 PM",-97.5932728516667,44.0965365916667,20634.5,7.44,5,187.35,235.5,10502,15.09,359.95,13.9404106307034,8.18081617166405,"A",2015-10-12 18:43:44,7112,FALSE,20,"20",152.92,193.992100401436,152.92,166.07
"3524","10/12/2015 6:43:45 PM",-97.59327272,44.09655705,20640.5,7.473,5,186.53,235.5,10456,15.09,0.086,13.9549464582966,10.4432813851056,"A",2015-10-12 18:43:45,7113,FALSE,20,"20",154.65,164.733504140982,201.94,187.34
"3525","10/12/2015 6:43:46 PM",-97.5932727933333,44.0965775816667,20646.5,7.473,5,187.6,235.5,10516,15.09,0.036,13.9468505541883,12.7138564538973,"A",2015-10-12 18:43:46,7114,FALSE,20,"20",155.85,193.992100401436,155.85,185.1
"3526","10/12/2015 6:43:47 PM",-97.5932727866667,44.09659823,20652.5,7.539,5,186.16,235.5,10425,14.83,0.056,13.9475865455184,14.9973335646603,"A",2015-10-12 18:43:47,7115,FALSE,20,"20",157.01,164.733504140982,199.55,173.73
"3527","10/12/2015 6:43:48 PM",-97.59327317,44.0966188,20658.5,7.506,5,177.68,235.5,9949.9,14.83,359.62,13.9052670479586,17.2721478755034,"A",2015-10-12 18:43:48,7116,FALSE,20,"20",158.83,193.992100401436,158.83,171.65
"3528","10/12/2015 6:43:49 PM",-97.59327345,44.09663933,20664.5,7.473,5,194.15,235.5,10872,14.83,359.6,13.8743554139239,19.5425386292638,"A",2015-10-12 18:43:49,7117,FALSE,20,"20",159.66,164.733504140982,159.66,163.97
"3529","10/12/2015 6:43:50 PM",-97.5932736383333,44.096659825,20670.5,7.473,5,168.44,235.5,9432.4,14.83,359.69,13.853563660809,21.8090587702494,"A",2015-10-12 18:43:50,7118,FALSE,20,"20",161.35,193.992100401436,196.55,167.82
"3530","10/12/2015 6:43:51 PM",-97.59327384,44.0966804083333,20676.5,7.506,5,177.08,235.5,9915.8,14.83,359.75,13.8312999247725,24.0853476000328,"A",2015-10-12 18:43:51,7119,FALSE,20,"20",162.35,164.733504140982,195.74,155.18
"3531","10/12/2015 6:43:52 PM",-97.593274045,44.0967011683333,20682.5,7.571,5,182.18,235.5,10202,14.83,359.42,13.8086681933323,26.3811738080664,"A",2015-10-12 18:43:52,7120,FALSE,20,"20",163.2,193.992100401436,163.2,184.37
"3532","10/12/2015 6:43:53 PM",-97.5932744116667,44.096721825,20688.5,7.539,5,179.49,235.5,10051,14.83,359.33,13.7681886738364,28.6655724930689,"A",2015-10-12 18:43:53,7121,FALSE,20,"20",164.26,164.733504140982,194.3,195.63
"3533","10/12/2015 6:43:54 PM",-97.59327452,44.096742585,20694.5,7.571,5,182.56,235.5,10223,14.83,359.83,13.7562288153756,30.9613987009715,"A",2015-10-12 18:43:54,7122,FALSE,20,"20",165.01,193.992100401436,165.01,167.83
"3534","10/12/2015 6:43:55 PM",-97.59327439,44.09676335,20700.5,7.571,5,177.2,235.5,9922.8,14.83,0.125,13.770580645267,33.257777853444,"A",2015-10-12 18:43:55,7123,FALSE,20,"20",165.7,164.733504140982,193.01,182.03
"3535","10/12/2015 6:43:56 PM",-97.5932747116667,44.0967839566667,20706.5,7.506,5,176.69,235.5,9894.4,14.83,359.87,13.7350690665957,35.5366470918312,"A",2015-10-12 18:43:56,7124,FALSE,20,"20",166.34,193.992100401436,166.34,143.59
"3536","10/12/2015 6:43:57 PM",-97.593274755,44.0968048033333,20712.5,7.604,5,162.38,235.5,9092.8,14.83,359.78,13.7302851234729,37.8420576737622,"A",2015-10-12 18:43:57,7125,FALSE,20,"20",167.44,164.733504140982,167.44,164.65
"3537","10/12/2015 6:43:58 PM",-97.59327494,44.096825785,20718.5,7.637,5,174.26,235.5,9757.9,14.83,359.65,13.7098613655002,40.1623977613058,"A",2015-10-12 18:43:58,7126,FALSE,20,"20",167.78,193.992100401436,191.06,193.46
"3538","10/12/2015 6:43:59 PM",-97.5932747083333,44.09684678,20724.5,7.67,5,171.65,235.5,9611.9,14.83,0.023,13.7354370622608,42.4842123679205,"A",2015-10-12 18:43:59,7127,FALSE,20,"20",168.19,164.733504140982,168.19,206.06
"3539","10/12/2015 6:44:00 PM",-97.5932746766667,44.09686785,20730.5,7.67,5,177.31,235.5,9929.1,14.83,359.97,13.7389330206866,44.8143211443927,"A",2015-10-12 18:44:00,7128,FALSE,20,"20",168.68,193.992100401436,168.68,176.35
"3540","10/12/2015 6:44:01 PM",-97.5932751283333,44.0968889233333,20736.5,7.67,5,166.21,235.5,9307.2,14.83,359.38,13.6890696118624,47.1447985507965,"A",2015-10-12 18:44:01,7129,FALSE,20,"20",169.44,164.733504140982,189.56,144.63
"3541","10/12/2015 6:44:02 PM",-97.59327553,44.0969099566667,20742.5,7.67,5,163,235.5,9127.7,14.96,359.3,13.6447261382755,49.4708523994627,"A",2015-10-12 18:44:02,7130,FALSE,20,"20",170.05,193.992100401436,170.05,167.65
"3542","10/12/2015 6:44:03 PM",-97.593275505,44.0969310683333,20748.5,7.703,5,162.61,235.5,9105.5,14.96,359.98,13.6474861056327,51.8055690481798,"A",2015-10-12 18:44:03,7131,FALSE,20,"20",170.52,164.733504140982,188.86,184.22
"3543","10/12/2015 6:44:04 PM",-97.5932755366667,44.0969519516667,20754.5,7.604,5,162.76,235.5,9113.9,14.96,359.99,13.6439901469454,54.115034557524,"A",2015-10-12 18:44:04,7132,FALSE,20,"20",171.05,193.992100401436,171.05,183.09
"3544","10/12/2015 6:44:05 PM",-97.5932754833333,44.0969731633333,20760.5,7.735,5,164.5,235.5,9211.7,14.96,0.258,13.6498780770634,56.4608100992098,"A",2015-10-12 18:44:05,7133,FALSE,20,"20",171.54,164.733504140982,187.83,176.35
"3545","10/12/2015 6:44:06 PM",-97.593275775,44.09699421,20766.5,7.67,5,188.94,235.5,10580,14.96,359.84,13.6176784593776,58.7883384673401,"A",2015-10-12 18:44:06,7134,FALSE,20,"20",172.1,193.992100401436,187.39,189.56
"3546","10/12/2015 6:44:07 PM",-97.593275975,44.09701534,20772.5,7.703,5,167.43,235.5,9375.6,14.96,359.94,13.5955987213043,61.1250825795673,"A",2015-10-12 18:44:07,7135,FALSE,20,"20",172.58,164.733504140982,187,180.64
"3547","10/12/2015 6:44:08 PM",-97.593276155,44.097036465,20778.5,7.703,5,168.84,235.5,9454.6,14.96,359.93,13.5757269569599,63.4612737472247,"A",2015-10-12 18:44:08,7136,FALSE,20,"20",173.08,193.992100401436,173.08,184.62
"3548","10/12/2015 6:44:09 PM",-97.59327636,44.0970576283333,20784.5,7.703,5,153.63,235.5,8602.6,14.96,359.74,13.5530952255198,65.8017041574574,"A",2015-10-12 18:44:09,7137,FALSE,20,"20",173.63,164.733504140982,186.18,172.49
"3549","10/12/2015 6:44:10 PM",-97.5932764266667,44.0970788766667,20790.5,7.735,5,162.06,235.5,9075.1,14.96,359.5,13.5457353127415,68.1515346264253,"A",2015-10-12 18:44:10,7138,FALSE,20,"20",174.14,193.992100401436,174.14,174.04
"3550","10/12/2015 6:44:11 PM",-97.5932765066667,44.0971001066667,20796.5,7.735,5,143.81,235.5,8053,14.96,359.47,13.5369034170415,70.4993376317522,"A",2015-10-12 18:44:11,7139,FALSE,20,"20",174.6,164.733504140982,185.35,176.55
"3551","10/12/2015 6:44:12 PM",-97.5932766,44.0971212816667,20802.5,7.735,5,154.89,235.5,8673.7,14.96,359.67,13.5265995392043,72.8410582460249,"A",2015-10-12 18:44:12,7140,FALSE,20,"20",175.13,193.992100401436,175.13,190.15
"3552","10/12/2015 6:44:13 PM",-97.5932768516667,44.0971423266667,20808.5,7.67,5,165.54,235.5,9269.6,14.96,359.5,13.4988158689763,75.168402299124,"A",2015-10-12 18:44:13,7141,FALSE,20,"20",175.525,164.733504140982,184.33,174.36
"3553","10/12/2015 6:44:14 PM",-97.5932771816667,44.097163365,20814.5,7.67,5,165.31,235.5,9257.1,14.96,359.43,13.462384301273,77.4950090928839,"A",2015-10-12 18:44:14,7142,FALSE,20,"20",176.11,193.992100401436,184,180.02
"3554","10/12/2015 6:44:15 PM",-97.5932775883333,44.097184385,20820.5,7.67,5,181.78,235.5,10179,14.96,359.3,13.4174888340578,79.8195884228718,"A",2015-10-12 18:44:15,7143,FALSE,20,"20",176.47,164.733504140982,183.62,182.29
"3555","10/12/2015 6:44:16 PM",-97.5932779616667,44.09720551,20826.5,7.703,5,177,235.5,9911.7,14.96,359.21,13.3762733227088,82.1557795903982,"A",2015-10-12 18:44:16,7144,FALSE,20,"20",177,193.992100401436,177,160.85
"3556","10/12/2015 6:44:17 PM",-97.5932779516667,44.0972265183333,20832.5,7.67,5,176.23,235.5,9899.8,15.27,359.5,13.3773773094425,84.4790687160842,"A",2015-10-12 18:44:17,7145,FALSE,20,"20",177.37,164.733504140982,177.37,180.28
