#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Obj. Id,Yld Mass(Wet)(lb/ac),Moisture(%),Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,ObjId,YldMass,Moisture,Hding
-97.59351382,44.09887838,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3170,4.491,5.000,135.70,3170,7711.2,16.24,269.92
-97.59351352,44.09889210,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3171,4.491,5.000,135.70,3171,7711.2,16.24,269.92
-97.59351322,44.09890582,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3172,4.491,5.000,135.70,3172,7711.2,16.24,269.92
-97.59353153,44.09885096,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3173,4.491,5.000,46.70,3173,2653.8,16.24,270.00
-97.59353120,44.09886468,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3174,4.491,5.000,46.70,3174,2653.8,16.24,270.00
-97.59353087,44.09887840,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3175,4.491,5.000,46.70,3175,2653.8,16.24,270.00
-97.59353055,44.09889211,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3176,4.491,5.000,46.70,3176,2653.8,16.24,270.00
-97.59353022,44.09890583,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3177,4.491,5.000,46.70,3177,2653.8,16.24,270.00
-97.59354826,44.09885081,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3178,4.459,5.000,46.87,3178,2663.5,16.24,269.72
-97.59354803,44.09886453,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3179,4.459,5.000,46.87,3179,2663.5,16.24,269.72
-97.59354779,44.09887825,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3180,4.459,5.000,46.87,3180,2663.5,16.24,269.72
-97.59354756,44.09889196,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3181,4.459,5.000,46.87,3181,2663.5,16.24,269.72
-97.59354733,44.09890568,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3182,4.459,5.000,46.87,3182,2663.5,16.24,269.72
-97.59356498,44.09885071,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3183,4.360,5.000,37.93,3183,2155.3,16.24,269.85
-97.59356471,44.09886443,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3184,4.360,5.000,37.93,3184,2155.3,16.24,269.85
-97.59356443,44.09887815,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3185,4.360,5.000,37.93,3185,2155.3,16.24,269.85
-97.59356416,44.09889187,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3186,4.360,5.000,37.93,3186,2155.3,16.24,269.85
-97.59356388,44.09890558,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3187,4.360,5.000,37.93,3187,2155.3,16.24,269.85
-97.59356360,44.09891930,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3188,4.360,5.000,37.93,3188,2155.3,16.24,269.85
-97.59357682,44.09885068,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3189,3.113,5.000,58.68,3189,3334.8,16.24,269.83
-97.59357655,44.09886439,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3190,3.113,5.000,58.68,3190,3334.8,16.24,269.83
-97.59357628,44.09887811,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3191,3.113,5.000,58.68,3191,3334.8,16.24,269.83
-97.59357601,44.09889183,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3192,3.113,5.000,58.68,3192,3334.8,16.24,269.83
-97.59357574,44.09890555,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3193,3.113,5.000,58.68,3193,3334.8,16.24,269.83
-97.59358131,44.09885057,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3194,1.178,5.000,291.09,3194,16542,16.24,269.79
-97.59358106,44.09886428,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3195,1.178,5.000,291.09,3195,16542,16.24,269.79
-97.59358080,44.09887800,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3196,1.178,5.000,291.09,3196,16542,16.24,269.79
-97.59358055,44.09889172,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3197,1.178,5.000,291.09,3197,16542,16.24,269.79
-97.59358029,44.09890544,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3198,1.178,5.000,291.09,3198,16542,16.24,269.79
-97.59387440,44.09900526,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3199,0.161,5.000,0.00,3199,0.00,15.78,181.06
-97.59387446,44.09900445,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3200,0.292,5.000,0.00,3200,0.00,15.78,181.06
-97.59387449,44.09900406,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3201,0.161,5.000,0.00,3201,0.00,15.78,181.06
-97.59387455,44.09900414,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3202,0.062,5.000,0.00,3202,0.00,15.78,181.06
-97.59387454,44.09900380,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3203,0.193,5.000,0.00,3203,0.00,15.78,181.06
-97.59387460,44.09899937,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3204,1.637,5.000,0.00,3204,0.00,15.78,181.18
-97.59383705,44.09899301,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3205,1.965,5.000,0.00,3205,0.00,15.78,181.66
-97.59385606,44.09899365,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3206,1.965,5.000,0.00,3206,0.00,15.78,181.66
-97.59387508,44.09899428,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3207,1.965,5.000,0.00,3207,0.00,15.78,181.66
-97.59387594,44.09898603,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3208,1.604,5.000,0.00,3208,0.00,15.78,182.34
-97.59385697,44.09897956,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3209,2.031,5.000,0.00,3209,0.00,16.03,182.01
-97.59387598,44.09898027,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3210,2.031,5.000,0.00,3210,0.00,16.03,182.01
-97.59383849,44.09896610,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3211,4.655,5.000,0.00,3211,0.00,16.03,182.12
-97.59385750,44.09896684,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3212,4.655,5.000,0.00,3212,0.00,16.03,182.12
-97.59387651,44.09896758,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3213,4.655,5.000,0.00,3213,0.00,16.03,182.12
-97.59385802,44.09895169,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3214,5.476,5.000,0.00,3214,0.00,16.03,181.73
-97.59387704,44.09895234,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3215,5.476,5.000,0.00,3215,0.00,16.03,181.73
-97.59385692,44.09893478,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3216,5.836,5.000,0.00,3216,0.00,16.03,179.06
-97.59387595,44.09893479,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3217,5.836,5.000,0.00,3217,0.00,16.03,179.06
-97.59378028,44.09891835,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3218,6.033,5.000,111.48,3218,6319.1,16.03,178.85
-97.59379932,44.09891831,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3219,6.033,5.000,111.48,3219,6319.1,16.03,178.85
-97.59381835,44.09891827,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3220,6.033,5.000,111.48,3220,6319.1,16.03,178.85
-97.59383739,44.09891823,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3221,6.033,5.000,111.48,3221,6319.1,16.03,178.85
-97.59385643,44.09891819,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3222,6.033,5.000,111.48,3222,6319.1,16.03,178.85
-97.59387546,44.09891815,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3223,6.033,5.000,111.48,3223,6319.1,16.03,178.85
-97.59377909,44.09890077,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3224,6.624,5.000,103.93,3224,5891.0,16.03,177.86
-97.59379812,44.09890049,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3225,6.624,5.000,103.93,3225,5891.0,16.03,177.86
-97.59381715,44.09890022,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3226,6.624,5.000,103.93,3226,5891.0,16.03,177.86
-97.59383619,44.09889994,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3227,6.624,5.000,103.93,3227,5891.0,16.03,177.86
-97.59385522,44.09889966,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3228,6.624,5.000,103.93,3228,5891.0,16.03,177.86
-97.59387426,44.09889939,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3229,6.624,5.000,103.93,3229,5891.0,16.03,177.86
-97.59377844,44.09888215,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3230,6.624,5.000,118.59,3230,6722.3,16.03,178.56
-97.59379748,44.09888204,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3231,6.624,5.000,118.59,3231,6722.3,16.03,178.56
-97.59381652,44.09888193,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3232,6.624,5.000,118.59,3232,6722.3,16.03,178.56
-97.59383555,44.09888182,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3233,6.624,5.000,118.59,3233,6722.3,16.03,178.56
-97.59385459,44.09888171,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3234,6.624,5.000,118.59,3234,6722.3,16.03,178.56
-97.59387363,44.09888160,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3235,6.624,5.000,118.59,3235,6722.3,16.03,178.56
-97.59377802,44.09886366,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3236,6.657,5.000,115.97,3236,6573.7,16.03,178.88
-97.59379706,44.09886363,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3237,6.657,5.000,115.97,3237,6573.7,16.03,178.88
-97.59381609,44.09886360,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3238,6.657,5.000,115.97,3238,6573.7,16.03,178.88
-97.59383513,44.09886356,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3239,6.657,5.000,115.97,3239,6573.7,16.03,178.88
-97.59385417,44.09886353,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3240,6.657,5.000,115.97,3240,6573.7,16.03,178.88
-97.59387321,44.09886350,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3241,6.657,5.000,115.97,3241,6573.7,16.03,178.88
-97.59377771,44.09884343,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3242,7.346,5.000,102.25,3242,5795.9,16.03,179.06
-97.59379675,44.09884344,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3243,7.346,5.000,102.25,3243,5795.9,16.03,179.06
-97.59381579,44.09884345,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3244,7.346,5.000,102.25,3244,5795.9,16.03,179.06
-97.59383483,44.09884346,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3245,7.346,5.000,102.25,3245,5795.9,16.03,179.06
-97.59385386,44.09884347,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3246,7.346,5.000,102.25,3246,5795.9,16.03,179.06
-97.59387290,44.09884348,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3247,7.346,5.000,102.25,3247,5795.9,16.03,179.06
-97.59377735,44.09882293,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3248,7.477,5.000,83.76,3248,4748.0,16.03,179.12
-97.59379638,44.09882296,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3249,7.477,5.000,83.76,3249,4748.0,16.03,179.12
-97.59381542,44.09882298,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3250,7.477,5.000,83.76,3250,4748.0,16.03,179.12
-97.59383446,44.09882301,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3251,7.477,5.000,83.76,3251,4748.0,16.03,179.12
-97.59385350,44.09882303,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3252,7.477,5.000,83.76,3252,4748.0,16.03,179.12
-97.59387253,44.09882305,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3253,7.477,5.000,83.76,3253,4748.0,16.03,179.12
-97.59377715,44.09880313,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3254,7.116,5.000,110.55,3254,6266.4,16.03,179.61
-97.59379619,44.09880327,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3255,7.116,5.000,110.55,3255,6266.4,16.03,179.61
-97.59381522,44.09880341,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3256,7.116,5.000,110.55,3256,6266.4,16.03,179.61
-97.59383426,44.09880355,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3257,7.116,5.000,110.55,3257,6266.4,16.03,179.61
-97.59385330,44.09880369,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3258,7.116,5.000,110.55,3258,6266.4,16.03,179.61
-97.59387233,44.09880383,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3259,7.116,5.000,110.55,3259,6266.4,16.03,179.61
-97.59377692,44.09878412,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3260,6.919,5.000,113.20,3260,6416.9,16.03,179.67
-97.59379595,44.09878428,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3261,6.919,5.000,113.20,3261,6416.9,16.03,179.67
-97.59381499,44.09878443,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3262,6.919,5.000,113.20,3262,6416.9,16.03,179.67
-97.59383402,44.09878459,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3263,6.919,5.000,113.20,3263,6416.9,16.03,179.67
-97.59385306,44.09878474,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3264,6.919,5.000,113.20,3264,6416.9,16.03,179.67
-97.59387210,44.09878490,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3265,6.919,5.000,113.20,3265,6416.9,16.03,179.67
-97.59377622,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3266,6.657,5.000,121.06,3266,6862.3,16.03,179.02
-97.59379525,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3267,6.657,5.000,121.06,3267,6862.3,16.03,179.02
-97.59381429,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3268,6.657,5.000,121.06,3268,6862.3,16.03,179.02
-97.59383333,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3269,6.657,5.000,121.06,3269,6862.3,16.03,179.02
-97.59385236,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3270,6.657,5.000,121.06,3270,6862.3,16.03,179.02
-97.59387140,44.09876625,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3271,6.657,5.000,121.06,3271,6862.3,16.03,179.02
-97.59377572,44.09874694,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3272,7.018,5.000,127.31,3272,7216.4,16.03,179.11
-97.59379475,44.09874696,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3273,7.018,5.000,127.31,3273,7216.4,16.03,179.11
-97.59381379,44.09874698,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3274,7.018,5.000,127.31,3274,7216.4,16.03,179.11
-97.59383283,44.09874701,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3275,7.018,5.000,127.31,3275,7216.4,16.03,179.11
-97.59385187,44.09874703,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3276,7.018,5.000,127.31,3276,7216.4,16.03,179.11
-97.59387090,44.09874705,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3277,7.018,5.000,127.31,3277,7216.4,16.03,179.11
-97.59377508,44.09872773,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3278,7.018,5.000,118.86,3278,6737.4,16.03,178.99
-97.59379412,44.09872772,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3279,7.018,5.000,118.86,3279,6737.4,16.03,178.99
-97.59381315,44.09872771,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3280,7.018,5.000,118.86,3280,6737.4,16.03,178.99
-97.59383219,44.09872771,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3281,7.018,5.000,118.86,3281,6737.4,16.03,178.99
-97.59385123,44.09872770,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3282,7.018,5.000,118.86,3282,6737.4,16.03,178.99
-97.59387027,44.09872769,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3283,7.018,5.000,118.86,3283,6737.4,16.03,178.99
-97.59377450,44.09870857,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3284,7.018,5.000,133.15,3284,7499.2,15.49,178.80
-97.59379354,44.09870852,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3285,7.018,5.000,133.15,3285,7499.2,15.49,178.80
-97.59381257,44.09870846,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3286,7.018,5.000,133.15,3286,7499.2,15.49,178.80
-97.59383161,44.09870841,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3287,7.018,5.000,133.15,3287,7499.2,15.49,178.80
-97.59385065,44.09870836,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3288,7.018,5.000,133.15,3288,7499.2,15.49,178.80
-97.59386969,44.09870831,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3289,7.018,5.000,133.15,3289,7499.2,15.49,178.80
-97.59377382,44.09868887,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3290,7.214,5.000,126.29,3290,7112.7,15.49,178.68
-97.59379286,44.09868879,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3291,7.214,5.000,126.29,3291,7112.7,15.49,178.68
-97.59381190,44.09868870,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3292,7.214,5.000,126.29,3292,7112.7,15.49,178.68
-97.59383093,44.09868862,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3293,7.214,5.000,126.29,3293,7112.7,15.49,178.68
-97.59384997,44.09868854,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3294,7.214,5.000,126.29,3294,7112.7,15.49,178.68
-97.59386901,44.09868846,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3295,7.214,5.000,126.29,3295,7112.7,15.49,178.68
-97.59377302,44.09866904,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3296,7.280,5.000,134.59,3296,7580.6,15.49,178.39
-97.59379206,44.09866889,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3297,7.280,5.000,134.59,3297,7580.6,15.49,178.39
-97.59381110,44.09866874,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3298,7.280,5.000,134.59,3298,7580.6,15.49,178.39
-97.59383013,44.09866859,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3299,7.280,5.000,134.59,3299,7580.6,15.49,178.39
-97.59384917,44.09866844,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3300,7.280,5.000,134.59,3300,7580.6,15.49,178.39
-97.59386820,44.09866829,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3301,7.280,5.000,134.59,3301,7580.6,15.49,178.39
-97.59377239,44.09864897,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3302,7.280,5.000,127.18,3302,7162.9,15.49,178.51
-97.59379143,44.09864884,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3303,7.280,5.000,127.18,3303,7162.9,15.49,178.51
-97.59381046,44.09864872,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3304,7.280,5.000,127.18,3304,7162.9,15.49,178.51
-97.59382950,44.09864860,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3305,7.280,5.000,127.18,3305,7162.9,15.49,178.51
-97.59384854,44.09864848,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3306,7.280,5.000,127.18,3306,7162.9,15.49,178.51
-97.59386757,44.09864836,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3307,7.280,5.000,127.18,3307,7162.9,15.49,178.51
-97.59377188,44.09862879,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3308,7.280,5.000,151.61,3308,8539.2,15.49,178.90
-97.59379092,44.09862876,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,3309,7.280,5.000,151.61,3309,8539.2,15.49,178.90
