X,Y,fid,MEAN_X,MEAN_Y,Time,mean,Keep,Strip
-97.5963699928316,44.0964875898908,1.00000,-97.59637,44.09649,10/12/2015 9:38:44 PM,186.59789,"1","4"
-97.5974216788316,44.0961742138907,2.00000,-97.59742,44.09617,10/12/2015 9:28:32 PM,203.60528,"1","8"
-97.5986711838316,44.0958615418907,4.00000,-97.59867,44.09586,10/12/2015 9:03:18 PM,178.81428,"1","12"
-97.5972022598317,44.0961711408907,5.00000,-97.59720,44.09617,10/12/2015 9:28:24 PM,179.96129,"1","8"
-97.599375621832,44.0967788338908,1.00000,-97.59938,44.09678,10/12/2015 9:45:51 PM,129.85493,"1","1"
-97.5972260808317,44.0963357208907,1.00000,-97.59723,44.09634,10/12/2015 9:33:52 PM,176.44905,"1","6"
-97.5971875958316,44.0960066718906,8.00000,-97.59719,44.09601,10/12/2015 9:20:12 PM,173.36981,"1","10"
-97.5987147788319,44.0967702788908,1.00000,-97.59871,44.09677,10/12/2015 9:46:15 PM,179.62481,"1","1"
-97.5969096758314,44.0959182248907,1.00000,-97.59691,44.09592,10/12/2015 9:00:16 PM,178.06719,"1","11"
-97.5972593998317,44.0960892878906,14.00000,-97.59726,44.09609,10/12/2015 9:23:13 PM,206.76334,"1","9"
-97.5990770868318,44.0963625238907,18.00000,-97.59908,44.09636,10/12/2015 9:34:54 PM,189.08395,"1","6"
-97.5960169058315,44.0962355078907,19.00000,-97.59602,44.09624,10/12/2015 9:32:26 PM,187.10048,"1","7"
-97.5985078268318,44.0963542468907,21.00000,-97.59851,44.09635,10/12/2015 9:34:35 PM,173.85193,"1","6"
-97.5994321338318,44.0962049108907,24.00000,-97.59943,44.09620,10/12/2015 9:29:44 PM,84.10772,"1","8"
-97.599173998832,44.0966109538908,25.00000,-97.59917,44.09661,10/12/2015 9:41:04 PM,153.64226,"1","3"
-97.5970255198314,44.0959197698907,28.00000,-97.59703,44.09592,10/12/2015 9:00:20 PM,132.18992,"1","11"
-97.5961026418314,44.0962367698907,29.00000,-97.59610,44.09624,10/12/2015 9:32:23 PM,200.22380,"1","7"
-97.5962774228315,44.0961574018906,30.00000,-97.59628,44.09616,10/12/2015 9:27:48 PM,7.45999,"1","8"
-97.5972112508314,44.0958402478906,31.00000,-97.59721,44.09584,10/12/2015 9:04:10 PM,176.76844,"1","12"
-97.5962258068317,44.0961565838906,33.00000,-97.59623,44.09616,10/12/2015 9:25:09 PM,162.40472,"1","8"
-97.5993288508321,44.0962850668907,35.00000,-97.59933,44.09629,10/12/2015 9:30:19 PM,145.80736,"1","7"
-97.5974211768317,44.0960097248906,36.00000,-97.59742,44.09601,10/12/2015 9:20:20 PM,193.42555,"1","10"
-97.5966641088315,44.0963273318907,37.00000,-97.59666,44.09633,10/12/2015 9:33:33 PM,181.77137,"1","6"
-97.5984729398318,44.0965189168908,38.00000,-97.59847,44.09652,10/12/2015 9:39:55 PM,189.37364,"1","4"
-97.5981584628318,44.0961855788907,39.00000,-97.59816,44.09619,10/12/2015 9:28:58 PM,165.95888,"1","8"
-97.5991863038318,44.0967759688908,1.00000,-97.59919,44.09678,10/12/2015 9:45:58 PM,152.34391,"1","1"
-97.5977640968315,44.0967567148908,1.00000,-97.59776,44.09676,10/12/2015 9:46:49 PM,190.90743,"1","1"
-97.5992058288319,44.0960353998906,1.00000,-97.59921,44.09604,10/12/2015 9:21:23 PM,167.12244,"1","10"
-97.5974010928315,44.0964206898907,50.00000,-97.59740,44.09642,10/12/2015 9:36:52 PM,163.47459,"1","5"
-97.5960584048314,44.0959889088906,51.00000,-97.59606,44.09599,10/12/2015 9:19:32 PM,175.38456,"1","10"
-97.598946981832,44.0961966178907,52.00000,-97.59895,44.09620,10/12/2015 9:29:25 PM,183.26331,"1","8"
-97.5960644098312,44.0959059558907,53.00000,-97.59606,44.09591,10/12/2015 8:59:47 PM,178.67170,"1","11"
-97.5990863238318,44.0961157448906,54.00000,-97.59909,44.09612,10/12/2015 9:22:06 PM,184.48697,"1","9"
-97.5963221568314,44.0960752678906,55.00000,-97.59632,44.09608,10/12/2015 9:23:47 PM,124.97462,"1","9"
-97.5972178318316,44.0962541478907,56.00000,-97.59722,44.09625,10/12/2015 9:31:41 PM,174.81980,"1","7"
-97.5980137938318,44.0964303158907,57.00000,-97.59801,44.09643,10/12/2015 9:36:29 PM,169.54947,"1","5"
-97.5957670698317,44.0963143248907,61.00000,-97.59577,44.09631,10/12/2015 9:33:03 PM,128.15533,"1","6"
-97.5982265178316,44.0965979758908,64.00000,-97.59823,44.09660,10/12/2015 9:41:38 PM,148.77944,"1","3"
-97.5979964428315,44.0959336238907,68.00000,-97.59800,44.09593,10/12/2015 9:00:54 PM,192.75136,"1","11"
-97.5962915638315,44.0958276618906,71.00000,-97.59629,44.09583,10/12/2015 9:04:44 PM,180.50312,"1","12"
-97.5966108378316,44.0966559218908,72.00000,-97.59661,44.09666,10/12/2015 9:43:43 PM,180.38698,"1","2"
-97.5992884988318,44.0960371928906,74.00000,-97.59929,44.09604,10/12/2015 9:21:26 PM,159.67704,"1","10"
-97.5960651438314,44.0964839078908,78.00000,-97.59607,44.09648,10/12/2015 9:38:33 PM,164.33003,"1","4"
-97.5988640468317,44.0961129488906,79.00000,-97.59886,44.09611,10/12/2015 9:22:14 PM,174.39287,"1","9"
-97.5973074958317,44.0960080668906,80.00000,-97.59731,44.09601,10/12/2015 9:20:16 PM,192.23652,"1","10"
-97.5963758348314,44.0958282218906,83.00000,-97.59638,44.09583,10/12/2015 9:04:41 PM,172.49607,"1","12"
-97.5968938708315,44.0958357208906,84.00000,-97.59689,44.09584,10/12/2015 9:04:22 PM,153.44799,"1","12"
-97.5970769988316,44.0967467898908,1.00000,-97.59708,44.09675,10/12/2015 9:47:14 PM,179.92088,"1","1"
-97.5970668758316,44.0960050888906,1.00000,-97.59707,44.09601,10/12/2015 9:20:08 PM,140.72104,"1","10"
-97.5983791898317,44.0960245288906,90.00000,-97.59838,44.09602,10/12/2015 9:20:54 PM,166.32255,"1","10"
-97.5992889808319,44.0964485488908,91.00000,-97.59929,44.09645,10/12/2015 9:35:42 PM,169.60230,"1","5"
-97.5983516308318,44.0965174768908,92.00000,-97.59835,44.09652,10/12/2015 9:39:51 PM,180.51681,"1","4"
-97.5981468248317,44.0960213338906,96.00000,-97.59815,44.09602,10/12/2015 9:20:46 PM,193.02017,"1","10"
-97.5968128328316,44.0958349668906,97.00000,-97.59681,44.09583,10/12/2015 9:04:25 PM,155.80558,"1","12"
-97.5976133178315,44.0963415098907,100.00000,-97.59761,44.09634,10/12/2015 9:34:05 PM,192.02031,"1","6"
-97.5993339008318,44.0961205408906,101.00000,-97.59933,44.09612,10/12/2015 9:21:57 PM,149.07781,"1","9"
-97.5968606198315,44.0964128258907,104.00000,-97.59686,44.09641,10/12/2015 9:37:12 PM,161.08395,"1","5"
-97.5991494098319,44.0966929018908,105.00000,-97.59915,44.09669,10/12/2015 9:45:09 PM,180.29032,"1","2"
-97.5962181258315,44.0963204978907,106.00000,-97.59622,44.09632,10/12/2015 9:33:18 PM,175.76847,"1","6"
-97.5987546458318,44.0958628288907,108.00000,-97.59875,44.09586,10/12/2015 9:03:15 PM,170.88991,"1","12"
-97.5977908358317,44.0966736108908,109.00000,-97.59779,44.09667,10/12/2015 9:44:23 PM,193.57959,"1","2"
-97.5978905108317,44.0962646198907,113.00000,-97.59789,44.09626,10/12/2015 9:31:15 PM,182.02491,"1","7"
-97.5972156098316,44.0965006328907,115.00000,-97.59722,44.09650,10/12/2015 9:39:13 PM,186.26924,"1","4"
-97.5977000408316,44.0966723368908,116.00000,-97.59770,44.09667,10/12/2015 9:44:20 PM,172.80553,"1","2"
-97.5959585448312,44.0958217498906,117.00000,-97.59596,44.09582,10/12/2015 9:04:56 PM,176.83723,"1","12"
-97.5971204938316,44.0966641048908,121.00000,-97.59712,44.09666,10/12/2015 9:44:01 PM,170.75590,"1","2"
-97.5986274048318,44.0963559098907,124.00000,-97.59863,44.09636,10/12/2015 9:34:39 PM,187.48975,"1","6"
-97.5979474978317,44.0960999268906,126.00000,-97.59795,44.09610,10/12/2015 9:22:48 PM,166.02393,"1","9"
-97.5971240918316,44.0964988408907,127.00000,-97.59712,44.09650,10/12/2015 9:39:10 PM,169.98518,"1","4"
-97.5990632388318,44.0966090478908,128.00000,-97.59906,44.09661,10/12/2015 9:41:08 PM,147.80763,"1","3"
-97.5967868428315,44.0961647128906,130.00000,-97.59679,44.09616,10/12/2015 9:28:09 PM,180.97224,"1","8"
-97.5988980608318,44.0965255198908,132.00000,-97.59890,44.09653,10/12/2015 9:40:09 PM,176.89222,"1","4"
-97.5964571718314,44.0959960268906,133.00000,-97.59646,44.09600,10/12/2015 9:19:47 PM,174.19430,"1","10"
-97.5990238538318,44.0962799688907,136.00000,-97.59902,44.09628,10/12/2015 9:30:31 PM,168.97353,"1","7"
-97.5967814578316,44.0963290098907,139.00000,-97.59678,44.09633,10/12/2015 9:33:37 PM,161.05719,"1","6"
-97.5965760068315,44.0963257408907,140.00000,-97.59658,44.09633,10/12/2015 9:33:30 PM,171.04974,"1","6"
-97.5988718498317,44.0964418128908,141.00000,-97.59887,44.09644,10/12/2015 9:35:57 PM,196.31741,"1","5"
-97.5971193448316,44.0961696538906,143.00000,-97.59712,44.09617,10/12/2015 9:28:21 PM,159.53694,"1","8"
-97.5990476578319,44.0961976868907,148.00000,-97.59905,44.09620,10/12/2015 9:29:29 PM,197.37047,"1","8"
-97.5959345418313,44.0963983568907,150.00000,-97.59593,44.09640,10/12/2015 9:37:46 PM,162.97685,"1","5"
-97.5989760808316,44.0958661598907,151.00000,-97.59898,44.09587,10/12/2015 9:03:07 PM,172.85756,"1","12"
-97.5961109318315,44.0961555358906,155.00000,-97.59611,44.09616,10/12/2015 9:25:02 PM,167.69695,"1","8"
-97.5989783388319,44.0960326968906,156.00000,-97.59898,44.09603,10/12/2015 9:21:15 PM,179.71269,"1","10"
-97.5979526338316,44.0967598138908,1.00000,-97.59795,44.09676,10/12/2015 9:46:42 PM,197.94400,"1","1"
-97.5970094818316,44.0962506548907,1.00000,-97.59701,44.09625,10/12/2015 9:31:49 PM,161.26485,"1","7"
-97.5982302588317,44.0965154308908,161.00000,-97.59823,44.09652,10/12/2015 9:39:47 PM,180.87266,"1","4"
-97.5974436698317,44.0965862118908,162.00000,-97.59744,44.09659,10/12/2015 9:42:06 PM,185.70361,"1","3"
-97.5975731048317,44.0965063518908,168.00000,-97.59757,44.09651,10/12/2015 9:39:25 PM,168.47802,"1","4"
-97.5978005878316,44.0958488648906,169.00000,-97.59780,44.09585,10/12/2015 9:03:49 PM,192.12832,"1","12"
-97.5988155338319,44.0966886938908,170.00000,-97.59882,44.09669,10/12/2015 9:44:57 PM,180.16796,"1","2"
-97.5981476988318,44.0966794158908,171.00000,-97.59815,44.09668,10/12/2015 9:44:35 PM,182.60484,"1","2"
-97.5968006818314,44.0959167268907,172.00000,-97.59680,44.09592,10/12/2015 9:00:12 PM,173.42656,"1","11"
-97.5978828428317,44.0965925968908,173.00000,-97.59788,44.09659,10/12/2015 9:41:50 PM,190.65598,"1","3"
-97.5987283498318,44.0966876668908,177.00000,-97.59873,44.09669,10/12/2015 9:44:54 PM,179.44100,"1","2"
-97.5978122758318,44.0962637428907,179.00000,-97.59781,44.09626,10/12/2015 9:31:18 PM,170.12218,"1","7"
-97.5972076128315,44.0966653798908,181.00000,-97.59721,44.09667,10/12/2015 9:44:04 PM,198.34534,"1","2"
-97.5981392508317,44.0965141788908,182.00000,-97.59814,44.09651,10/12/2015 9:39:44 PM,197.47616,"1","4"
-97.5958766038312,44.0958201508906,184.00000,-97.59588,44.09582,10/12/2015 9:04:59 PM,173.87309,"1","12"
-97.5970324998315,44.0966628788908,185.00000,-97.59703,44.09666,10/12/2015 9:43:58 PM,177.85712,"1","2"
-97.5976637788317,44.0965080498908,187.00000,-97.59766,44.09651,10/12/2015 9:39:28 PM,164.67408,"1","4"
-97.5989460778318,44.0962785598907,188.00000,-97.59895,44.09628,10/12/2015 9:30:34 PM,160.07860,"1","7"
-97.5992694428322,44.0967778258909,1.00000,-97.59927,44.09678,10/12/2015 9:45:55 PM,153.65946,"1","1"
-97.599422864832,44.0962860558907,1.00000,-97.59942,44.09629,10/12/2015 9:30:15 PM,178.70730,"1","7"
-97.5992555098318,44.0958701918907,192.00000,-97.59926,44.09587,10/12/2015 9:02:56 PM,149.95831,"1","12"
-97.5980725478318,44.0961844428907,193.00000,-97.59807,44.09618,10/12/2015 9:28:55 PM,183.26837,"1","8"
-97.5958864428315,44.0963160028907,197.00000,-97.59589,44.09632,10/12/2015 9:33:07 PM,168.13453,"1","6"
-97.5982400328318,44.0966811428908,198.00000,-97.59824,44.09668,10/12/2015 9:44:38 PM,168.40693,"1","2"
-97.5982030658318,44.0964326658908,199.00000,-97.59820,44.09643,10/12/2015 9:36:22 PM,175.79826,"1","5"
-97.5957757568305,44.0959006688906,203.00000,-97.59578,44.09590,10/12/2015 8:59:36 PM,143.77659,"1","11"
-97.598559616832,44.0962735048907,205.00000,-97.59856,44.09627,10/12/2015 9:30:49 PM,162.91974,"1","7"
-97.5978368298318,44.0960982238906,206.00000,-97.59784,44.09610,10/12/2015 9:22:52 PM,178.32508,"1","9"
-97.5976911158316,44.0964254298908,207.00000,-97.59769,44.09643,10/12/2015 9:36:41 PM,173.03971,"1","5"
-97.5977675118316,44.0959308138907,211.00000,-97.59777,44.09593,10/12/2015 9:00:46 PM,189.50828,"1","11"
-97.5961680198388,44.0965605116113,212.00000,-97.59617,44.09656,10/12/2015 9:42:52 PM,173.43662,"1","3"
-97.5973422128316,44.0960903288906,213.00000,-97.59734,44.09609,10/12/2015 9:23:10 PM,192.09012,"1","9"
-97.5985941358318,44.0965204708908,214.00000,-97.59859,44.09652,10/12/2015 9:39:59 PM,175.44385,"1","4"
-97.5976833678315,44.0959296048907,216.00000,-97.59768,44.09593,10/12/2015 9:00:43 PM,205.22911,"1","11"
-97.5961617948316,44.0961560268906,219.00000,-97.59616,44.09616,10/12/2015 9:25:05 PM,124.18841,"1","8"
-97.5965977848314,44.0958321068906,223.00000,-97.59660,44.09583,10/12/2015 9:04:33 PM,186.20064,"1","12"
-97.5964583188315,44.0963239158907,224.00000,-97.59646,44.09632,10/12/2015 9:33:26 PM,159.82421,"1","6"
-97.5975598618317,44.0960939748906,225.00000,-97.59756,44.09609,10/12/2015 9:23:02 PM,218.55397,"1","9"
-97.5973025738317,44.0967502648908,1.00000,-97.59730,44.09675,10/12/2015 9:47:06 PM,155.02375,"1","1"
-97.5969681068316,44.0960035468906,1.00000,-97.59697,44.09600,10/12/2015 9:20:05 PM,163.22399,"1","10"
-97.5958439818309,44.0959027808907,229.00000,-97.59584,44.09590,10/12/2015 8:59:39 PM,201.81041,"1","11"
-97.5989876108317,44.0963612768907,230.00000,-97.59899,44.09636,10/12/2015 9:34:51 PM,169.72952,"1","6"
-97.5963293708315,44.0962410728907,231.00000,-97.59633,44.09624,10/12/2015 9:32:15 PM,132.62854,"1","7"
-97.5993542238319,44.0962030898907,232.00000,-97.59935,44.09620,10/12/2015 9:29:41 PM,163.55376,"1","8"
-97.5973864078317,44.0967513818908,1.00000,-97.59739,44.09675,10/12/2015 9:47:03 PM,147.72473,"1","1"
-97.5972940138316,44.0964189508907,1.00000,-97.59729,44.09642,10/12/2015 9:36:56 PM,178.78875,"1","5"
-97.5991484618319,44.0961992608907,241.00000,-97.59915,44.09620,10/12/2015 9:29:33 PM,198.28744,"1","8"
-97.5982805628316,44.0959375848907,242.00000,-97.59828,44.09594,10/12/2015 9:01:04 PM,152.04983,"1","11"
-97.5992395728318,44.0965308378908,243.00000,-97.59924,44.09653,10/12/2015 9:40:21 PM,147.27815,"1","4"
-97.5988223138315,44.0959456708907,244.00000,-97.59882,44.09595,10/12/2015 9:01:23 PM,184.41292,"1","11"
-97.5971069248315,44.0958386338906,247.00000,-97.59711,44.09584,10/12/2015 9:04:14 PM,176.47715,"1","12"
-97.5965466508314,44.0963253088907,249.00000,-97.59655,44.09633,10/12/2015 9:33:29 PM,163.54306,"1","6"
-97.599020177832,44.0967747728908,1.00000,-97.59902,44.09677,10/12/2015 9:46:04 PM,190.05356,"1","1"
-97.5980977208317,44.0962671228907,1.00000,-97.59810,44.09627,10/12/2015 9:31:07 PM,175.57219,"1","7"
-97.5964058298316,44.0960769038907,255.00000,-97.59641,44.09608,10/12/2015 9:23:44 PM,101.15887,"1","9"
-97.5992577098319,44.0966119288908,257.00000,-97.59926,44.09661,10/12/2015 9:41:01 PM,149.61298,"1","3"
-97.5990574138318,44.0958672518907,258.00000,-97.59906,44.09587,10/12/2015 9:03:04 PM,156.82156,"1","12"
-97.5977329698317,44.0963431638907,260.00000,-97.59773,44.09634,10/12/2015 9:34:09 PM,185.01283,"1","6"
-97.5962716798316,44.0961573418906,261.00000,-97.59627,44.09616,10/12/2015 9:25:13 PM,0.00403,"1","8"
-97.5968760868316,44.0964961198908,264.00000,-97.59688,44.09650,10/12/2015 9:39:02 PM,136.40853,"1","4"
-97.5980682968318,44.0967618158908,1.00000,-97.59807,44.09676,10/12/2015 9:46:38 PM,196.73091,"1","1"
-97.599325399832,44.0965318528908,1.00000,-97.59933,44.09653,10/12/2015 9:40:24 PM,108.38150,"1","4"
-97.5966265558316,44.0960798638906,271.00000,-97.59663,44.09608,10/12/2015 9:23:36 PM,179.70896,"1","9"
-97.598626035832,44.0961918758907,272.00000,-97.59863,44.09619,10/12/2015 9:29:14 PM,168.64030,"1","8"
-97.5986037268318,44.0967688268908,1.00000,-97.59860,44.09677,10/12/2015 9:46:19 PM,183.59327,"1","1"
-97.5975015198316,44.0962582968907,1.00000,-97.59750,44.09626,10/12/2015 9:31:30 PM,181.70860,"1","7"
-97.5975258468316,44.0965871868908,277.00000,-97.59753,44.09659,10/12/2015 9:42:03 PM,154.78726,"1","3"
-97.5979134668317,44.0966755288908,278.00000,-97.59791,44.09668,10/12/2015 9:44:27 PM,209.32883,"1","2"
-97.5977374948315,44.0967561118908,1.00000,-97.59774,44.09676,10/12/2015 9:46:50 PM,174.81674,"1","1"
-97.5985351178317,44.0966019068908,1.00000,-97.59854,44.09660,10/12/2015 9:41:27 PM,155.30487,"1","3"
-97.5979528258317,44.0960177608906,283.00000,-97.59795,44.09602,10/12/2015 9:20:39 PM,183.61296,"1","10"
-97.5969675708316,44.0967450658908,1.00000,-97.59697,44.09675,10/12/2015 9:47:18 PM,183.69258,"1","1"
-97.5994108848316,44.0966149558908,1.00000,-97.59941,44.09661,10/12/2015 9:40:55 PM,129.92879,"1","3"
-97.5992134968317,44.0959508558907,287.00000,-97.59921,44.09595,10/12/2015 9:01:38 PM,181.01331,"1","11"
-97.5961797508314,44.0958259038906,289.00000,-97.59618,44.09583,10/12/2015 9:04:48 PM,194.67769,"1","12"
-97.598354208832,44.0962706948907,290.00000,-97.59835,44.09627,10/12/2015 9:30:57 PM,173.19657,"1","7"
-97.5964506898943,44.0967297919554,1.00000,-97.59645,44.09673,10/12/2015 9:47:37 PM,118.85067,"1","1"
-97.5984174288319,44.0963530178907,1.00000,-97.59842,44.09635,10/12/2015 9:34:32 PM,168.19536,"1","6"
-97.5991693218319,44.0961173098906,294.00000,-97.59917,44.09612,10/12/2015 9:22:03 PM,231.40124,"1","9"
-97.5958217868314,44.0958193888906,296.00000,-97.59582,44.09582,10/12/2015 9:05:01 PM,121.45508,"1","12"
-97.5958274598313,44.0959847898906,297.00000,-97.59583,44.09598,10/12/2015 9:19:24 PM,145.41429,"1","10"
-97.5988582398315,44.0961955248907,298.00000,-97.59886,44.09620,10/12/2015 9:29:22 PM,169.79482,"1","8"
-97.5961855298312,44.0959080538907,300.00000,-97.59619,44.09591,10/12/2015 8:59:51 PM,183.21392,"1","11"
-97.5957419308306,44.0959829058906,302.00000,-97.59574,44.09598,10/12/2015 9:19:21 PM,119.80651,"1","10"
-97.5990923368318,44.0964450768908,303.00000,-97.59909,44.09645,10/12/2015 9:35:49 PM,177.04994,"1","5"
-97.5980634188317,44.0960198978906,305.00000,-97.59806,44.09602,10/12/2015 9:20:43 PM,185.07778,"1","10"
-97.5980210498319,44.0965124648908,306.00000,-97.59802,44.09651,10/12/2015 9:39:40 PM,181.21285,"1","4"
-97.5979943288319,44.0962658658907,309.00000,-97.59799,44.09627,10/12/2015 9:31:11 PM,165.99302,"1","7"
-97.5981177988317,44.0958532408906,311.00000,-97.59812,44.09585,10/12/2015 9:03:38 PM,174.87330,"1","12"
-97.5986108638318,44.0966860178908,312.00000,-97.59861,44.09669,10/12/2015 9:44:50 PM,166.21965,"1","2"
-97.5979038288317,44.0965111828908,313.00000,-97.59790,44.09651,10/12/2015 9:39:36 PM,186.35996,"1","4"
-97.5991764538317,44.0964465188908,314.00000,-97.59918,44.09645,10/12/2015 9:35:46 PM,180.66965,"1","5"
-97.5983107488318,44.0965994318908,315.00000,-97.59831,44.09660,10/12/2015 9:41:35 PM,161.04056,"1","3"
-97.5993385158317,44.0966131808908,317.00000,-97.59934,44.09661,10/12/2015 9:40:58 PM,113.80264,"1","3"
-97.598269019832,44.0967647078908,1.00000,-97.59827,44.09676,10/12/2015 9:46:31 PM,167.61704,"1","1"
-97.5966767568317,44.0959993928906,1.00000,-97.59668,44.09600,10/12/2015 9:19:55 PM,162.59241,"1","10"
-97.5964823828313,44.0959124218907,323.00000,-97.59648,44.09591,10/12/2015 9:00:01 PM,165.70422,"1","11"
-97.5985171538316,44.0959405528907,324.00000,-97.59852,44.09594,10/12/2015 9:01:12 PM,184.70767,"1","11"
-97.5960374598315,44.0964002178907,325.00000,-97.59604,44.09640,10/12/2015 9:37:42 PM,166.10246,"1","5"
-97.599125113832,44.0965288858908,328.00000,-97.59913,44.09653,10/12/2015 9:40:17 PM,163.76587,"1","4"
-97.5965788098315,44.0965732738908,329.00000,-97.59658,44.09657,10/12/2015 9:42:37 PM,166.42631,"1","3"
-97.5966724708315,44.0964096498907,331.00000,-97.59667,44.09641,10/12/2015 9:37:19 PM,196.07588,"1","5"
-97.5986063558318,44.0964384818908,333.00000,-97.59861,44.09644,10/12/2015 9:36:07 PM,171.55240,"1","5"
-97.5974510268317,44.0960921848906,336.00000,-97.59745,44.09609,10/12/2015 9:23:06 PM,202.08435,"1","9"
-97.5980952208318,44.0964315758908,337.00000,-97.59810,44.09643,10/12/2015 9:36:26 PM,154.58667,"1","5"
-97.5982969188318,44.0963514778907,338.00000,-97.59830,44.09635,10/12/2015 9:34:28 PM,166.52057,"1","6"
-97.5968006338315,44.0965766838908,339.00000,-97.59680,44.09658,10/12/2015 9:42:29 PM,171.51354,"1","3"
-97.5973337658317,44.0965020188908,342.00000,-97.59733,44.09650,10/12/2015 9:39:17 PM,173.26813,"1","4"
-97.5967615388316,44.0960001728906,345.00000,-97.59676,44.09600,10/12/2015 9:19:58 PM,172.85835,"1","10"
-97.5982480558317,44.0961043808906,350.00000,-97.59825,44.09610,10/12/2015 9:22:37 PM,186.65586,"1","9"
-97.5986367968317,44.0962739988907,351.00000,-97.59864,44.09627,10/12/2015 9:30:46 PM,158.41213,"1","7"
-97.5984322578318,44.0961067498906,352.00000,-97.59843,44.09611,10/12/2015 9:22:30 PM,180.10438,"1","9"
-97.5965302018315,44.0966547198908,355.00000,-97.59653,44.09665,10/12/2015 9:43:40 PM,166.52966,"1","2"
-97.5961650098314,44.0959904768906,356.00000,-97.59617,44.09599,10/12/2015 9:19:36 PM,179.81437,"1","10"
-97.5988428898319,44.0962775438907,359.00000,-97.59884,44.09628,10/12/2015 9:30:38 PM,171.82689,"1","7"
-97.5970011678316,44.0958375048906,360.00000,-97.59700,44.09584,10/12/2015 9:04:18 PM,155.15095,"1","12"
-97.5971136038315,44.0962521998907,361.00000,-97.59711,44.09625,10/12/2015 9:31:45 PM,157.27476,"1","7"
-97.5964486128315,44.0964059708907,362.00000,-97.59645,44.09641,10/12/2015 9:37:27 PM,146.29934,"1","5"
-97.599176542832,44.0966932018908,365.00000,-97.59918,44.09669,10/12/2015 9:45:10 PM,171.24833,"1","2"
-97.5968142398316,44.0961650328906,366.00000,-97.59681,44.09617,10/12/2015 9:28:10 PM,157.31249,"1","8"
-97.599103195832,44.0967756828908,1.00000,-97.59910,44.09678,10/12/2015 9:46:01 PM,159.35188,"1","1"
-97.5974578958316,44.0959259538907,1.00000,-97.59746,44.09593,10/12/2015 9:00:35 PM,194.21436,"1","11"
-97.598742167832,44.0961929028907,371.00000,-97.59874,44.09619,10/12/2015 9:29:18 PM,153.11721,"1","8"
-97.5980878258318,44.0963484088907,375.00000,-97.59809,44.09635,10/12/2015 9:34:21 PM,192.90641,"1","6"
-97.5964090898315,44.0962423718907,378.00000,-97.59641,44.09624,10/12/2015 9:32:12 PM,110.55732,"1","7"
-97.5994128208314,44.0959548408907,379.00000,-97.59941,44.09595,10/12/2015 9:01:46 PM,161.03524,"1","11"
-97.5957692508314,44.0961494408906,382.00000,-97.59577,44.09615,10/12/2015 9:24:48 PM,154.84415,"1","8"
-97.5966189678315,44.0962448268907,383.00000,-97.59662,44.09624,10/12/2015 9:32:04 PM,176.08814,"1","7"
-97.598538348832,44.0961908138907,384.00000,-97.59854,44.09619,10/12/2015 9:29:11 PM,145.69916,"1","8"
-97.599072483832,44.0961978728907,385.00000,-97.59907,44.09620,10/12/2015 9:29:30 PM,192.52825,"1","8"
-97.5986055648315,44.0959419098907,386.00000,-97.59861,44.09594,10/12/2015 9:01:15 PM,164.32024,"1","11"
-97.5986575648317,44.0963565318907,388.00000,-97.59866,44.09636,10/12/2015 9:34:40 PM,175.71360,"1","6"
-97.5963391668315,44.0963220438907,389.00000,-97.59634,44.09632,10/12/2015 9:33:22 PM,140.79296,"1","6"
-97.5992488158319,44.0966943018908,391.00000,-97.59925,44.09669,10/12/2015 9:45:13 PM,174.02215,"1","2"
-97.5982909878318,44.0960232018906,392.00000,-97.59829,44.09602,10/12/2015 9:20:51 PM,157.36358,"1","10"
-97.5973746818316,44.0964201728907,393.00000,-97.59737,44.09642,10/12/2015 9:36:53 PM,163.11339,"1","5"
-97.5977715748316,44.0958484748906,394.00000,-97.59777,44.09585,10/12/2015 9:03:50 PM,190.32406,"1","12"
-97.5962426828314,44.0959917738906,398.00000,-97.59624,44.09599,10/12/2015 9:19:39 PM,184.98317,"1","10"
-97.5983534698318,44.0961057948906,399.00000,-97.59835,44.09611,10/12/2015 9:22:33 PM,171.95163,"1","9"
-97.5972559288317,44.0963362668907,401.00000,-97.59726,44.09634,10/12/2015 9:33:53 PM,182.00596,"1","6"
-97.5986676088318,44.0960285848906,402.00000,-97.59867,44.09603,10/12/2015 9:21:04 PM,182.39334,"1","10"
-97.5967088378316,44.0960810378907,403.00000,-97.59671,44.09608,10/12/2015 9:23:33 PM,181.21348,"1","9"
-97.5993192978317,44.0958705688907,404.00000,-97.59932,44.09587,10/12/2015 9:02:53 PM,180.80412,"1","12"
-97.5993572358316,44.0963681258907,405.00000,-97.59936,44.09637,10/12/2015 9:35:04 PM,169.51504,"1","6"
-97.5977596828318,44.0961796098907,406.00000,-97.59776,44.09618,10/12/2015 9:28:44 PM,189.27870,"1","8"
-97.5981549408318,44.0967630258908,1.00000,-97.59815,44.09676,10/12/2015 9:46:35 PM,154.81336,"1","1"
-97.5968968658317,44.0961662038906,1.00000,-97.59690,44.09617,10/12/2015 9:28:13 PM,151.78909,"1","8"
-97.5983813248318,44.0967661338908,1.00000,-97.59838,44.09677,10/12/2015 9:46:27 PM,178.81557,"1","1"
-97.5983918218317,44.0964353818908,1.00000,-97.59839,44.09644,10/12/2015 9:36:15 PM,177.57237,"1","5"
