X,Y,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
-127657.052710663,739335.092417991,6.59343164,5.00000000,84.76579146,326,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127655.535124749,739335.023108374,6.59343164,5.00000000,84.76579146,327,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127654.017538847,739334.953798697,6.59343164,5.00000000,84.76579146,328,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127652.499952954,739334.884488981,6.59343164,5.00000000,84.76579146,329,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127650.982367069,739334.815179212,6.59343164,5.00000000,84.76579146,330,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127649.464781196,739334.745869397,6.59343164,5.00000000,84.76579146,331,173,4779.84058955,15.59000000,10/12/2015 8:49:05 PM,0.66468744,5893VT2RIB 98day
-127657.007089787,739337.127670751,6.72466523,5.00000000,81.27204305,326,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127655.489205483,739337.065295803,6.72466523,5.00000000,81.27204305,327,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127653.971321188,739337.002920808,6.72466523,5.00000000,81.27204305,328,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127652.453436902,739336.940545768,6.72466523,5.00000000,81.27204305,329,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127650.935552626,739336.878170666,6.72466523,5.00000000,81.27204305,330,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127649.417668358,739336.815795533,6.72466523,5.00000000,81.27204305,331,173,4582.83574736,15.59000000,10/12/2015 8:49:06 PM,0.40468744,5893VT2RIB 98day
-127656.942580655,739339.172157648,6.69185683,5.00000000,85.69643454,326,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127655.424642503,739339.111116436,6.69185683,5.00000000,85.69643454,327,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127653.906704358,739339.050075178,6.69185683,5.00000000,85.69643454,328,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127652.388766224,739338.989033872,6.69185683,5.00000000,85.69643454,329,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127650.870828099,739338.92799251,6.69185683,5.00000000,85.69643454,330,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127649.352889983,739338.866951102,6.69185683,5.00000000,85.69643454,331,173,4832.32319237,15.59000000,10/12/2015 8:49:07 PM,0.35468744,5893VT2RIB 98day
-127656.891164143,739341.253783646,6.82309043,5.00000000,90.09094759,326,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127655.37312182,739341.195410055,6.82309043,5.00000000,90.09094759,327,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127653.855079506,739341.137036411,6.82309043,5.00000000,90.09094759,328,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127652.337037202,739341.07866272,6.82309043,5.00000000,90.09094759,329,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127650.818994907,739341.020288985,6.82309043,5.00000000,90.09094759,330,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127649.30095262,739340.961915198,6.82309043,5.00000000,90.09094759,331,173,5080.11931513,15.59000000,10/12/2015 8:49:08 PM,0.25468744,5893VT2RIB 98day
-127656.848837433,739343.297352437,6.75747363,5.00000000,93.88459133,326,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127655.33050907,739343.247025257,6.75747363,5.00000000,93.88459133,327,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127653.812180716,739343.19669803,6.75747363,5.00000000,93.88459133,328,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127652.29385237,739343.146370752,6.75747363,5.00000000,93.88459133,329,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127650.775524033,739343.096043424,6.75747363,5.00000000,93.88459133,330,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127649.257195705,739343.045716048,6.75747363,5.00000000,93.88459133,331,173,5294.03839520,15.59000000,10/12/2015 8:49:09 PM,359.95309448,5893VT2RIB 98day
-127656.831915929,739345.351694844,6.75747363,5.00000000,99.86189110,326,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127655.313428941,739345.306437538,6.75747363,5.00000000,99.86189110,327,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127653.794941961,739345.26118018,6.75747363,5.00000000,99.86189110,328,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127652.27645499,739345.215922771,6.75747363,5.00000000,99.86189110,329,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127650.757968026,739345.170665319,6.75747363,5.00000000,99.86189110,330,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127649.239481072,739345.125407812,6.75747363,5.00000000,99.86189110,331,173,5605.85911696,15.21000000,10/12/2015 8:49:09 PM,359.76309448,5893VT2RIB 98day
-127656.785983376,739347.431139484,6.75747363,5.00000000,98.92345387,326,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127655.267628747,739347.38161276,6.75747363,5.00000000,98.92345387,327,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127653.749274125,739347.332085983,6.75747363,5.00000000,98.92345387,328,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127652.230919511,739347.28255916,6.75747363,5.00000000,98.92345387,329,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127650.712564907,739347.233032287,6.75747363,5.00000000,98.92345387,330,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127649.194210311,739347.183505364,6.75747363,5.00000000,98.92345387,331,173,5553.18028889,15.21000000,10/12/2015 8:49:11 PM,359.92309448,5893VT2RIB 98day
-127656.719165025,739349.528723322,6.72466523,5.00000000,76.16428973,326,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127655.201377269,739349.464014385,6.72466523,5.00000000,76.16428973,327,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127653.683589524,739349.399305401,6.72466523,5.00000000,76.16428973,328,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127652.165801788,739349.334596367,6.72466523,5.00000000,76.16428973,329,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127650.64801406,739349.269887285,6.72466523,5.00000000,76.16428973,330,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127649.130226344,739349.20517815,6.72466523,5.00000000,76.16428973,331,173,4275.57003565,15.21000000,10/12/2015 8:49:12 PM,0.49218747,5893VT2RIB 98day
-127656.679338318,739351.546032273,6.69185683,5.00000000,90.93416142,326,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127655.161126975,739351.492260711,6.69185683,5.00000000,90.93416142,327,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127653.642915642,739351.438489102,6.69185683,5.00000000,90.93416142,328,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127652.124704317,739351.384717436,6.69185683,5.00000000,90.93416142,329,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127650.606493001,739351.330945716,6.69185683,5.00000000,90.93416142,330,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127649.088281693,739351.277173956,6.69185683,5.00000000,90.93416142,331,173,5104.68791983,15.21000000,10/12/2015 8:49:13 PM,0.08218747,5893VT2RIB 98day
-127656.649051434,739353.570197738,6.65904844,5.00000000,89.32358179,326,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127655.130682099,739353.521121257,6.65904844,5.00000000,89.32358179,327,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127653.612312772,739353.47204473,6.65904844,5.00000000,89.32358179,328,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127652.093943457,739353.422968153,6.65904844,5.00000000,89.32358179,329,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127650.575574147,739353.373891521,6.65904844,5.00000000,89.32358179,330,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127649.057204848,739353.324814842,6.65904844,5.00000000,89.32358179,331,173,5014.27910251,15.21000000,10/12/2015 8:49:14 PM,359.90621948,5893VT2RIB 98day
-127656.613932679,739355.606716352,6.69185683,5.00000000,88.88343876,326,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127655.095455808,739355.56110876,6.69185683,5.00000000,88.88343876,327,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127653.576978945,739355.515501121,6.69185683,5.00000000,88.88343876,328,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127652.05850209,739355.469893434,6.69185683,5.00000000,88.88343876,329,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127650.540025245,739355.424285691,6.69185683,5.00000000,88.88343876,330,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127649.021548407,739355.378677903,6.69185683,5.00000000,88.88343876,331,173,4989.56756316,15.21000000,10/12/2015 8:49:15 PM,359.77621948,5893VT2RIB 98day
-127656.590833139,739357.595053791,6.56062324,5.00000000,104.74056061,326,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127655.072199105,739357.555050286,6.56062324,5.00000000,104.74056061,327,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127653.55356508,739357.515046725,6.56062324,5.00000000,104.74056061,328,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127652.034931063,739357.475043115,6.56062324,5.00000000,104.74056061,329,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127650.516297053,739357.435039459,6.56062324,5.00000000,104.74056061,330,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127648.997663052,739357.39503575,6.56062324,5.00000000,104.74056061,331,173,5879.72888819,15.21000000,10/12/2015 8:49:15 PM,359.56621948,5893VT2RIB 98day
-127656.524805937,739359.65105683,6.59343164,5.00000000,104.21832274,326,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127655.00675039,739359.593016625,6.59343164,5.00000000,104.21832274,327,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127653.488694851,739359.534976374,6.59343164,5.00000000,104.21832274,328,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127651.970639319,739359.476936076,6.59343164,5.00000000,104.21832274,329,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127650.452583798,739359.418895724,6.59343164,5.00000000,104.21832274,330,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127648.934528287,739359.360855323,6.59343164,5.00000000,104.21832274,331,173,5850.41067053,15.21000000,10/12/2015 8:49:17 PM,0.24218749,5893VT2RIB 98day
-127656.458239341,739361.660352834,6.56062324,5.00000000,92.39632473,326,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127654.940308526,739361.599111468,6.56062324,5.00000000,92.39632473,327,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127653.42237772,739361.537870048,6.56062324,5.00000000,92.39632473,328,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127651.904446924,739361.47662858,6.56062324,5.00000000,92.39632473,329,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127650.386516137,739361.415387066,6.56062324,5.00000000,92.39632473,330,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127648.86858536,739361.354145497,6.56062324,5.00000000,92.39632473,331,173,5186.76743159,15.21000000,10/12/2015 8:49:18 PM,0.36218749,5893VT2RIB 98day
-127656.399831715,739363.783818344,6.85589883,5.00000000,88.41641417,326,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127654.882315163,739363.71297516,6.85589883,5.00000000,88.41641417,327,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127653.364798621,739363.642131931,6.85589883,5.00000000,88.41641417,328,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127651.847282088,739363.571288653,6.85589883,5.00000000,88.41641417,329,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127650.329765566,739363.500445325,6.85589883,5.00000000,88.41641417,330,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127648.812249054,739363.429601951,6.85589883,5.00000000,88.41641417,331,173,4963.35167926,15.21000000,10/12/2015 8:49:19 PM,0.72218749,5893VT2RIB 98day
-127656.352123519,739366.075484532,7.51206681,5.00000000,125.78360018,326,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127654.834473944,739366.00757495,7.51206681,5.00000000,125.78360018,327,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127653.316824379,739365.939665312,7.51206681,5.00000000,125.78360018,328,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127651.799174824,739365.871755628,7.51206681,5.00000000,125.78360018,329,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127650.281525278,739365.803845897,7.51206681,5.00000000,125.78360018,330,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127648.763875742,739365.735936118,7.51206681,5.00000000,125.78360018,331,173,7061.00111579,15.21000000,10/12/2015 8:49:20 PM,0.61218749,5893VT2RIB 98day
-127656.309121535,739368.231011361,7.11836602,5.00000000,132.74016295,326,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127654.791045586,739368.173504672,7.11836602,5.00000000,132.74016295,327,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127653.272969644,739368.115997934,7.11836602,5.00000000,132.74016295,328,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127651.754893712,739368.058491145,7.11836602,5.00000000,132.74016295,329,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127650.236817789,739368.000984307,7.11836602,5.00000000,132.74016295,330,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127648.718741875,739367.943477425,7.11836602,5.00000000,132.74016295,331,173,7451.51660367,15.21000000,10/12/2015 8:49:21 PM,0.22218749,5893VT2RIB 98day
-127656.267935191,739370.360231087,7.05274922,5.00000000,145.86022288,326,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127654.749474419,739370.314073059,7.05274922,5.00000000,145.86022288,327,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127653.231013655,739370.26791498,7.05274922,5.00000000,145.86022288,328,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127651.712552899,739370.221756851,7.05274922,5.00000000,145.86022288,329,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127650.194092152,739370.175598674,7.05274922,5.00000000,145.86022288,330,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127648.675631413,739370.129440454,7.05274922,5.00000000,145.86022288,331,173,8188.02136561,15.21000000,10/12/2015 8:49:22 PM,359.79684448,5893VT2RIB 98day
-127656.207740561,739372.545432575,7.01994082,5.00000000,145.64861750,326,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127654.689789822,739372.484682982,7.01994082,5.00000000,145.64861750,327,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127653.171839093,739372.423933346,7.01994082,5.00000000,145.64861750,328,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127651.653888371,739372.363183664,7.01994082,5.00000000,145.64861750,329,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127650.135937659,739372.302433928,7.01994082,5.00000000,145.64861750,330,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127648.617986958,739372.241684143,7.01994082,5.00000000,145.64861750,331,173,8176.14777212,15.21000000,10/12/2015 8:49:23 PM,0.34374997,5893VT2RIB 98day
-127656.14986737,739374.685211197,6.95432403,5.00000000,147.02274454,326,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127654.632172404,739374.618326732,6.95432403,5.00000000,147.02274454,327,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127653.114477448,739374.551442216,6.95432403,5.00000000,147.02274454,328,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127651.596782501,739374.484557652,6.95432403,5.00000000,147.02274454,329,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127650.079087562,739374.417673036,6.95432403,5.00000000,147.02274454,330,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127648.561392635,739374.350788372,6.95432403,5.00000000,147.02274454,331,173,8253.28689471,15.21000000,10/12/2015 8:49:24 PM,0.57374997,5893VT2RIB 98day
-127656.05872117,739376.846001075,6.95432403,5.00000000,127.12049779,326,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127654.541722905,739376.764717406,6.95432403,5.00000000,127.12049779,327,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127653.02472465,739376.683433678,6.95432403,5.00000000,127.12049779,328,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127651.507726408,739376.602149905,6.95432403,5.00000000,127.12049779,329,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127649.990728174,739376.520866094,6.95432403,5.00000000,127.12049779,330,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127648.473729951,739376.439582219,6.95432403,5.00000000,127.12049779,331,173,7120.93174971,15.03000000,10/12/2015 8:49:25 PM,1.11374997,5893VT2RIB 98day
-127655.97415628,739378.673639082,5.93726366,5.00000000,148.89624439,326,173,8340.75252933,15.03000000,10/12/2015 8:49:26 PM,1.39374997,5893VT2RIB 98day
-127654.457572301,739378.584891913,5.93726366,5.00000000,148.89624439,327,173,8340.75252933,15.03000000,10/12/2015 8:49:26 PM,1.39374997,5893VT2RIB 98day
-127652.940988332,739378.4961447,5.93726366,5.00000000,148.89624439,328,173,8340.75252933,15.03000000,10/12/2015 8:49:26 PM,1.39374997,5893VT2RIB 98day
-127651.424404375,739378.407397435,5.93726366,5.00000000,148.89624439,329,173,8340.75252933,15.03000000,10/12/2015 8:49:26 PM,1.39374997,5893VT2RIB 98day
-127649.907820428,739378.31865012,5.93726366,5.00000000,148.89624439,330,173,8340.75252933,15.03000000,10/12/2015 8:49:26 PM,1.39374997,5893VT2RIB 98day
