WKT,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
"POINT Z (-97.5982429173567 44.0957922934001 nan)",7.28240802,5.00000000,136.98607200,327,173,7688.05009387,15.19000000,10/12/2015 8:54:50 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5982434796739 44.0957785803939 nan)",7.28240802,5.00000000,136.98607200,328,173,7688.05009387,15.19000000,10/12/2015 8:54:50 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5982440419906 44.0957648673876 nan)",7.28240802,5.00000000,136.98607200,329,173,7688.05009387,15.19000000,10/12/2015 8:54:50 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5982446043071 44.0957511543813 nan)",7.28240802,5.00000000,136.98607200,330,173,7688.05009387,15.19000000,10/12/2015 8:54:50 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5982451666232 44.0957374413749 nan)",7.28240802,5.00000000,136.98607200,331,173,7688.05009387,15.19000000,10/12/2015 8:54:50 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5982144740823 44.0958058017334 nan)",7.38083321,5.00000000,153.08773471,326,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.5982149699825 44.0957920873964 nan)",7.38083321,5.00000000,153.08773471,327,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.5982154658824 44.0957783730593 nan)",7.38083321,5.00000000,153.08773471,328,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.598215961782 44.0957646587222 nan)",7.38083321,5.00000000,153.08773471,329,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.5982164576813 44.095750944385 nan)",7.38083321,5.00000000,153.08773471,330,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.5982169535803 44.0957372300478 nan)",7.38083321,5.00000000,153.08773471,331,173,8591.72324473,15.19000000,10/12/2015 8:54:51 PM,90.51718655,5893VT2RIB 98day
"POINT Z (-97.5981862049836 44.0958055125847 nan)",7.34802481,5.00000000,154.15931534,326,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5981868005234 44.0957918003072 nan)",7.34802481,5.00000000,154.15931534,327,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5981873960627 44.0957780880295 nan)",7.34802481,5.00000000,154.15931534,328,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5981879916017 44.0957643757519 nan)",7.34802481,5.00000000,154.15931534,329,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5981885871404 44.0957506634742 nan)",7.34802481,5.00000000,154.15931534,330,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5981891826787 44.0957369511965 nan)",7.34802481,5.00000000,154.15931534,331,173,8651.86480336,15.19000000,10/12/2015 8:54:51 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.598157825176 44.0958052523249 nan)",7.47925841,5.00000000,160.45321136,326,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.5981584074388 44.0957915397513 nan)",7.47925841,5.00000000,160.45321136,327,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.5981589897012 44.0957778271776 nan)",7.47925841,5.00000000,160.45321136,328,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.5981595719633 44.0957641146039 nan)",7.47925841,5.00000000,160.45321136,329,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.598160154225 44.0957504020301 nan)",7.47925841,5.00000000,160.45321136,330,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.5981607364864 44.0957366894563 nan)",7.47925841,5.00000000,160.45321136,331,173,9005.09325270,15.19000000,10/12/2015 8:54:53 PM,90.77718655,5893VT2RIB 98day
"POINT Z (-97.5981298669743 44.0958051614041 nan)",7.34802481,5.00000000,168.90765715,326,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5981304293177 44.0957914483988 nan)",7.34802481,5.00000000,168.90765715,327,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5981309916608 44.0957777353934 nan)",7.34802481,5.00000000,168.90765715,328,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5981315540036 44.095764022388 nan)",7.34802481,5.00000000,168.90765715,329,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.598132116346 44.0957503093826 nan)",7.34802481,5.00000000,168.90765715,330,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5981326786881 44.0957365963771 nan)",7.34802481,5.00000000,168.90765715,331,173,9479.58328786,15.19000000,10/12/2015 8:54:54 PM,90.71718655,5893VT2RIB 98day
"POINT Z (-97.5981013533128 44.0958047522605 nan)",7.44645001,5.00000000,168.89635429,326,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5981019887208 44.0957910409126 nan)",7.44645001,5.00000000,168.89635429,327,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5981026241286 44.0957773295647 nan)",7.44645001,5.00000000,168.89635429,328,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5981032595359 44.0957636182168 nan)",7.44645001,5.00000000,168.89635429,329,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5981038949429 44.0957499068687 nan)",7.44645001,5.00000000,168.89635429,330,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5981045303494 44.0957361955207 nan)",7.44645001,5.00000000,168.89635429,331,173,9478.95049145,15.19000000,10/12/2015 8:54:55 PM,90.93718655,5893VT2RIB 98day
"POINT Z (-97.5980729798047 44.0958043332459 nan)",7.47925841,5.00000000,172.12111050,326,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.598073598616 44.0957906215039 nan)",7.47925841,5.00000000,172.12111050,327,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.5980742174269 44.0957769097618 nan)",7.47925841,5.00000000,172.12111050,328,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.5980748362375 44.0957631980197 nan)",7.47925841,5.00000000,172.12111050,329,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.5980754550477 44.0957494862775 nan)",7.47925841,5.00000000,172.12111050,330,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.5980760738576 44.0957357745353 nan)",7.47925841,5.00000000,172.12111050,331,173,9659.92910651,15.19000000,10/12/2015 8:54:56 PM,90.88718655,5893VT2RIB 98day
"POINT Z (-97.5980443531609 44.0958038987117 nan)",7.47925841,5.00000000,172.50235654,326,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980450450297 44.0957901887833 nan)",7.47925841,5.00000000,172.50235654,327,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980457368982 44.0957764788549 nan)",7.47925841,5.00000000,172.50235654,328,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980464287662 44.0957627689265 nan)",7.47925841,5.00000000,172.50235654,329,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980471206339 44.0957490589981 nan)",7.47925841,5.00000000,172.50235654,330,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980478125011 44.0957353490696 nan)",7.47925841,5.00000000,172.50235654,331,173,9681.32873800,15.19000000,10/12/2015 8:54:57 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5980156386547 44.0958032784569 nan)",7.47925841,5.00000000,188.86308800,326,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.598016446726 44.0957895718304 nan)",7.47925841,5.00000000,188.86308800,327,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.598017254797 44.095775865204 nan)",7.47925841,5.00000000,188.86308800,328,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.5980180628674 44.0957621585775 nan)",7.47925841,5.00000000,188.86308800,329,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.5980188709375 44.0957484519509 nan)",7.47925841,5.00000000,188.86308800,330,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.598019679007 44.0957347453243 nan)",7.47925841,5.00000000,188.86308800,331,173,10575.84558472,14.97000000,10/12/2015 8:54:58 PM,91.45718655,5893VT2RIB 98day
"POINT Z (-97.5979871633396 44.0958028312015 nan)",7.47925841,5.00000000,172.65960742,326,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.597987974737 44.0957891246772 nan)",7.47925841,5.00000000,172.65960742,327,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.5979887861339 44.0957754181529 nan)",7.47925841,5.00000000,172.65960742,328,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.5979895975304 44.0957617116285 nan)",7.47925841,5.00000000,172.65960742,329,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.5979904089265 44.0957480051041 nan)",7.47925841,5.00000000,172.65960742,330,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.597991220322 44.0957342985797 nan)",7.47925841,5.00000000,172.65960742,331,173,9668.48843540,14.97000000,10/12/2015 8:54:59 PM,91.46718655,5893VT2RIB 98day
"POINT Z (-97.5979589200079 44.0958023068602 nan)",7.47925841,5.00000000,166.54499414,326,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.597959668338 44.0957885984724 nan)",7.47925841,5.00000000,166.54499414,327,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.5979604166676 44.0957748900846 nan)",7.47925841,5.00000000,166.54499414,328,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.5979611649968 44.0957611816968 nan)",7.47925841,5.00000000,166.54499414,329,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.5979619133256 44.0957474733089 nan)",7.47925841,5.00000000,166.54499414,330,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.5979626616539 44.095733764921 nan)",7.47925841,5.00000000,166.54499414,331,173,9326.08946773,14.97000000,10/12/2015 8:55:00 PM,91.27718655,5893VT2RIB 98day
"POINT Z (-97.5979307183961 44.0958019729261 nan)",7.44645001,5.00000000,172.88285373,326,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979314069708 44.095788262912 nan)",7.44645001,5.00000000,172.88285373,327,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979320955452 44.0957745528978 nan)",7.44645001,5.00000000,172.88285373,328,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979327841192 44.0957608428836 nan)",7.44645001,5.00000000,172.88285373,329,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979334726928 44.0957471328694 nan)",7.44645001,5.00000000,172.88285373,330,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979341612659 44.0957334228551 nan)",7.44645001,5.00000000,172.88285373,331,173,9680.99487361,14.97000000,10/12/2015 8:55:00 PM,91.09718655,5893VT2RIB 98day
"POINT Z (-97.5979025308199 44.0958017315789 nan)",7.47925841,5.00000000,176.32832880,326,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5979031264251 44.0957880193037 nan)",7.47925841,5.00000000,176.32832880,327,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5979037220299 44.0957743070284 nan)",7.47925841,5.00000000,176.32832880,328,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5979043176344 44.0957605947531 nan)",7.47925841,5.00000000,176.32832880,329,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5979049132386 44.0957468824777 nan)",7.47925841,5.00000000,176.32832880,330,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5979055088423 44.0957331702023 nan)",7.47925841,5.00000000,176.32832880,331,173,9873.92755022,14.97000000,10/12/2015 8:55:02 PM,90.81718655,5893VT2RIB 98day
"POINT Z (-97.5978738152246 44.0958015623795 nan)",7.64330040,5.00000000,168.95383948,326,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.5978742746679 44.095787847384 nan)",7.64330040,5.00000000,168.95383948,327,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.5978747341108 44.0957741323885 nan)",7.64330040,5.00000000,168.95383948,328,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.5978751935535 44.0957604173929 nan)",7.64330040,5.00000000,168.95383948,329,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.5978756529959 44.0957467023973 nan)",7.64330040,5.00000000,168.95383948,330,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.597876112438 44.0957329874017 nan)",7.64330040,5.00000000,168.95383948,331,173,9460.98122860,14.97000000,10/12/2015 8:55:03 PM,90.40718655,5893VT2RIB 98day
"POINT Z (-97.5978434671116 44.0958012515748 nan)",7.90576760,5.00000000,168.18940985,326,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978440262001 44.0957875385012 nan)",7.90576760,5.00000000,168.18940985,327,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978445852883 44.0957738254276 nan)",7.90576760,5.00000000,168.18940985,328,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978451443761 44.0957601123539 nan)",7.90576760,5.00000000,168.18940985,329,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978457034636 44.0957463992802 nan)",7.90576760,5.00000000,168.18940985,330,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978462625508 44.0957326862065 nan)",7.90576760,5.00000000,168.18940985,331,173,9418.17042530,14.97000000,10/12/2015 8:55:03 PM,90.70718655,5893VT2RIB 98day
"POINT Z (-97.5978137600279 44.0958008357064 nan)",7.70891720,5.00000000,168.18318614,326,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5978144519499 44.0957871257802 nan)",7.70891720,5.00000000,168.18318614,327,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5978151438715 44.0957734158539 nan)",7.70891720,5.00000000,168.18318614,328,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5978158357928 44.0957597059276 nan)",7.70891720,5.00000000,168.18318614,329,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5978165277136 44.0957459960012 nan)",7.70891720,5.00000000,168.18318614,330,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5978172196341 44.0957322860748 nan)",7.70891720,5.00000000,168.18318614,331,173,9417.82348411,14.97000000,10/12/2015 8:55:04 PM,91.10718655,5893VT2RIB 98day
"POINT Z (-97.5977847651172 44.0958004552032 nan)",7.64330040,5.00000000,180.84571372,326,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977854338035 44.0957867446783 nan)",7.64330040,5.00000000,180.84571372,327,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977861024894 44.0957730341533 nan)",7.64330040,5.00000000,180.84571372,328,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977867711749 44.0957593236282 nan)",7.64330040,5.00000000,180.84571372,329,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977874398601 44.0957456131031 nan)",7.64330040,5.00000000,180.84571372,330,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977881085448 44.095731902578 nan)",7.64330040,5.00000000,180.84571372,331,173,10126.89353611,14.97000000,10/12/2015 8:55:06 PM,91.03718655,5893VT2RIB 98day
"POINT Z (-97.5977556685958 44.0958000941382 nan)",7.64330040,5.00000000,178.67674692,326,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977563538907 44.0957863840392 nan)",7.64330040,5.00000000,178.67674692,327,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977570391851 44.0957726739402 nan)",7.64330040,5.00000000,178.67674692,328,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977577244792 44.0957589638412 nan)",7.64330040,5.00000000,178.67674692,329,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977584097729 44.0957452537421 nan)",7.64330040,5.00000000,178.67674692,330,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977590950661 44.095731543643 nan)",7.64330040,5.00000000,178.67674692,331,173,10005.43781721,14.97000000,10/12/2015 8:55:06 PM,91.08718655,5893VT2RIB 98day
"POINT Z (-97.5977264272735 44.0957996357039 nan)",7.67610880,5.00000000,180.22178135,326,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5977271490973 44.0957859265787 nan)",7.67610880,5.00000000,180.22178135,327,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5977278709207 44.0957722174534 nan)",7.67610880,5.00000000,180.22178135,328,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5977285927436 44.0957585083281 nan)",7.67610880,5.00000000,180.22178135,329,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5977293145662 44.0957447992027 nan)",7.67610880,5.00000000,180.22178135,330,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5977300363883 44.0957310900773 nan)",7.67610880,5.00000000,180.22178135,331,173,10091.95070030,14.97000000,10/12/2015 8:55:07 PM,91.19718655,5893VT2RIB 98day
"POINT Z (-97.5976971898624 44.0957991214484 nan)",7.64330040,5.00000000,185.40796423,326,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
"POINT Z (-97.5976979714506 44.0957854140254 nan)",7.64330040,5.00000000,185.40796423,327,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
"POINT Z (-97.5976987530385 44.0957717066023 nan)",7.64330040,5.00000000,185.40796423,328,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
"POINT Z (-97.5976995346258 44.0957579991791 nan)",7.64330040,5.00000000,185.40796423,329,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
"POINT Z (-97.5977003162128 44.095744291756 nan)",7.64330040,5.00000000,185.40796423,330,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
"POINT Z (-97.5977010977993 44.0957305843328 nan)",7.64330040,5.00000000,185.40796423,331,173,10382.36932976,14.97000000,10/12/2015 8:55:09 PM,91.37718655,5893VT2RIB 98day
